Timestamp,Score,Physio,OptHR,BlinkRate,AU4_Z,AU23_Z,Flags
03:15:15.343,21.99,19.86,54,28,1.92,-0.69,
03:15:15.360,21.77,19.81,54,28,1.95,-0.7,
03:15:15.406,21.6,20.03,54,28,1.88,-0.7,
03:15:15.424,21.48,20.44,54,28,1.73,-0.69,
03:15:15.471,21.42,20.85,54,28,1.57,-0.67,
03:15:15.489,21.37,20.94,54,28,1.61,-0.71,
03:15:15.536,21.35,21.21,54,28,1.58,-0.74,
03:15:15.554,21.36,21.39,54,28,1.56,-0.76,
03:15:15.601,21.52,22.94,54,24,1.26,-0.83,
03:15:15.619,21.57,22.1,54,24,1.55,-0.89,
03:15:15.661,21.55,21.3,54,24,1.85,-0.92,
03:15:15.679,21.48,20.85,54,24,2.06,-0.95,
03:15:15.741,21.32,19.88,54,24,2.29,-0.86,
03:15:15.757,21.11,19.25,54,24,2.45,-0.8,
03:15:15.807,20.96,19.61,54,24,2.35,-0.83,
03:15:15.825,20.87,20.06,54,24,2.21,-0.87,
03:15:15.870,20.83,20.45,54,24,2.1,-0.89,
03:15:15.887,20.81,20.68,54,24,2.04,-0.9,
03:15:15.935,20.82,20.86,54,24,1.99,-0.91,
03:15:15.953,20.84,21.0,54,24,1.95,-0.92,
03:15:15.999,20.86,21.07,54,24,1.94,-0.93,
03:15:16.016,20.89,21.13,54,24,1.93,-0.93,
03:15:16.061,20.89,20.91,54,24,1.91,-0.88,
03:15:16.077,20.88,20.76,54,24,1.9,-0.85,
03:15:16.143,20.88,20.96,54,24,1.78,-0.82,
03:15:16.162,20.91,21.13,54,24,1.67,-0.78,
03:15:16.207,20.95,21.29,54,24,1.57,-0.75,
03:15:16.223,20.99,21.42,54,24,1.49,-0.72,
03:15:16.271,21.39,24.93,54,24,0.74,-0.72,
03:15:16.289,22.65,28.05,54,24,0.21,-0.72,AU4 MICRO-LEAKAGE
03:15:16.335,23.07,26.82,54,24,0.42,-0.73,
03:15:16.353,23.36,25.99,54,24,0.56,-0.74,
03:15:16.398,23.57,25.41,54,24,0.7,-0.78,
03:15:16.413,23.71,25.02,54,20,0.8,-0.81,
03:15:16.461,23.68,23.36,54,20,1.14,-0.81,
03:15:16.479,23.55,22.37,54,20,1.37,-0.81,
03:15:16.541,23.3,21.12,54,20,1.67,-0.78,
03:15:16.559,23.16,21.87,54,20,1.4,-0.74,
03:15:16.607,23.04,22.0,54,20,1.3,-0.69,
03:15:16.625,22.95,22.11,54,20,1.23,-0.65,
03:15:16.672,22.84,21.88,54,20,1.29,-0.66,
03:15:16.692,22.73,21.73,54,20,1.33,-0.66,
03:15:16.735,22.73,22.7,54,20,1.09,-0.65,
03:15:16.753,22.8,23.46,54,20,0.93,-0.64,
03:15:16.801,22.97,24.5,54,20,0.77,-0.68,
03:15:16.818,22.92,22.46,54,20,1.19,-0.68,
03:15:16.864,22.68,20.56,54,20,1.66,-0.68,
03:15:16.882,22.37,19.54,54,20,1.99,-0.67,
03:15:16.943,22.01,18.77,54,20,2.4,-0.7,
03:15:16.962,21.65,18.39,54,20,2.69,-0.72,
03:15:17.006,21.27,17.86,54,20,2.81,-0.65,
03:15:17.025,21.03,18.87,54,20,2.37,-0.71,
03:15:17.069,20.92,19.92,54,20,2.04,-0.76,
03:15:17.087,20.73,19.01,54,20,2.18,-0.66,
03:15:17.136,20.46,18.08,54,20,2.31,-0.55,
03:15:17.155,20.26,18.46,54,20,2.26,-0.59,
03:15:17.202,20.12,18.8,66,20,2.17,-0.62,
03:15:17.219,20.06,19.52,66,20,2.02,-0.68,
03:15:17.261,20.06,20.07,66,20,1.9,-0.72,
03:15:17.280,20.18,21.25,66,20,1.57,-0.74,
03:15:17.341,20.28,21.25,66,16,1.49,-0.69,
03:15:17.359,21.44,25.79,66,16,0.54,-0.68,AU4 MICRO-LEAKAGE
03:15:17.407,22.72,28.29,66,16,0.02,-0.56,AU4 MICRO-LEAKAGE
03:15:17.425,24.05,30.05,66,16,-0.34,-0.48,AU4 MICRO-LEAKAGE
03:15:17.469,25.73,34.79,66,16,-1.14,-0.55,AU4 MICRO-LEAKAGE
03:15:17.487,27.44,36.89,66,16,-1.52,-0.64,AU4 MICRO-LEAKAGE
03:15:17.536,29.12,38.16,66,16,-1.76,-0.72,AU4 MICRO-LEAKAGE
03:15:17.554,30.7,38.97,66,16,-1.93,-0.78,AU4 MICRO-LEAKAGE
03:15:17.601,32.28,40.48,66,16,-2.59,-0.8,AU4 MICRO-LEAKAGE
03:15:17.618,33.77,41.17,66,16,-3.05,-0.81,AU4 MICRO-LEAKAGE
03:15:17.661,35.12,41.31,66,16,-3.34,-0.78,AU4 MICRO-LEAKAGE
03:15:17.683,36.37,41.63,66,16,-3.79,-0.79,AU4 MICRO-LEAKAGE
03:15:17.743,37.52,41.85,66,16,-4.14,-0.8,AU4 MICRO-LEAKAGE
03:15:17.760,38.57,41.96,66,16,-4.23,-0.81,AU4 MICRO-LEAKAGE
03:15:17.806,39.51,42.05,66,16,-4.37,-0.82,AU4 MICRO-LEAKAGE
03:15:17.824,40.37,42.11,66,16,-4.47,-0.83,AU4 MICRO-LEAKAGE
03:15:17.870,41.13,41.89,66,16,-4.13,-0.81,AU4 MICRO-LEAKAGE
03:15:17.888,41.78,41.7,66,16,-3.9,-0.79,AU4 MICRO-LEAKAGE
03:15:17.936,41.71,41.04,66,16,-2.89,-0.82,
03:15:17.954,41.39,38.49,66,16,-2.05,-0.64,
03:15:17.998,40.81,35.61,66,16,-1.28,-0.59,
03:15:18.017,41.04,31.09,66,16,-0.71,-0.3,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:18.062,40.95,28.2,66,16,-0.29,-0.22,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:18.078,40.67,26.08,66,16,0.0,-0.17,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:18.141,39.67,18.68,66,16,0.8,0.25,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:18.158,38.33,14.26,66,16,1.37,0.54,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:18.206,37.23,15.31,66,16,1.78,0.13,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:18.224,36.42,17.19,66,16,1.68,-0.12,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:18.269,35.23,18.53,66,16,1.68,-0.34,AU4 MICRO-LEAKAGE
03:15:18.287,34.12,18.08,66,16,1.98,-0.41,AU4 MICRO-LEAKAGE
03:15:18.336,33.13,18.19,66,16,2.09,-0.48,AU4 MICRO-LEAKAGE
03:15:18.353,32.23,18.14,66,16,2.35,-0.57,AU4 MICRO-LEAKAGE
03:15:18.401,31.46,18.51,66,16,2.42,-0.66,AU4 MICRO-LEAKAGE
03:15:18.418,31.4,18.87,66,16,2.44,-0.73,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:18.463,31.4,19.47,66,16,2.27,-0.78,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:18.478,30.85,19.91,66,16,2.16,-0.81,AU23 MICRO-LEAKAGE
03:15:18.541,30.37,19.97,66,16,1.89,-0.7,AU23 MICRO-LEAKAGE
03:15:18.558,29.94,20.09,66,16,1.7,-0.61,AU23 MICRO-LEAKAGE
03:15:18.619,29.73,21.8,66,16,1.37,-0.71,AU23 MICRO-LEAKAGE
03:15:18.638,29.07,23.14,66,16,1.14,-0.77,
03:15:18.669,28.62,24.57,66,16,0.89,-0.81,
03:15:18.687,28.32,25.65,66,16,0.71,-0.83,
03:15:18.734,28.03,25.39,66,16,0.72,-0.8,
03:15:18.752,27.61,23.81,66,16,1.05,-0.82,
03:15:18.798,27.11,22.63,48,16,1.34,-0.84,
03:15:18.815,26.59,21.92,48,16,1.55,-0.86,
03:15:18.861,26.22,22.86,48,16,1.31,-0.85,
03:15:18.880,25.95,23.59,48,16,1.14,-0.85,
03:15:18.943,25.77,24.11,48,16,1.05,-0.87,
03:15:18.962,25.53,23.38,48,16,1.16,-0.83,
03:15:19.006,25.24,22.59,48,16,1.25,-0.76,
03:15:19.024,24.92,22.04,48,16,1.31,-0.7,
03:15:19.069,24.47,20.5,48,16,1.49,-0.56,
03:15:19.087,23.97,19.45,48,16,1.62,-0.46,
03:15:19.135,24.04,18.68,48,16,1.53,-0.28,AU23 MICRO-LEAKAGE
03:15:19.153,24.05,18.13,48,16,1.47,-0.15,AU23 MICRO-LEAKAGE
03:15:19.201,24.21,19.66,48,16,1.33,-0.31,AU23 MICRO-LEAKAGE
03:15:19.219,23.87,20.75,48,16,1.23,-0.42,
03:15:19.262,23.99,19.14,48,16,1.39,-0.27,AU23 MICRO-LEAKAGE
03:15:19.281,24.1,19.09,48,16,1.46,-0.3,AU23 MICRO-LEAKAGE
03:15:19.343,24.06,17.66,48,16,1.58,-0.14,AU23 MICRO-LEAKAGE
03:15:19.363,23.92,16.68,48,16,1.66,-0.03,AU23 MICRO-LEAKAGE
03:15:19.406,23.43,19.03,48,16,1.34,-0.21,
03:15:19.426,23.0,19.13,48,16,1.58,-0.38,
03:15:19.485,22.63,19.29,48,16,1.73,-0.49,
03:15:19.508,22.47,21.06,48,16,1.37,-0.57,
03:15:19.537,22.5,22.79,48,16,1.06,-0.64,
03:15:19.554,22.67,24.14,48,16,0.85,-0.69,
03:15:19.615,22.49,20.91,48,16,1.19,-0.42,
03:15:19.632,22.12,18.76,48,16,1.43,-0.23,
03:15:19.662,21.88,19.76,48,16,1.34,-0.33,
03:15:19.680,21.74,20.47,48,16,1.28,-0.41,
03:15:19.764,21.67,21.01,48,16,1.27,-0.49,
03:15:19.785,21.64,21.39,48,16,1.26,-0.55,
03:15:19.809,21.64,21.63,48,16,1.16,-0.52,
03:15:19.828,21.66,21.82,48,16,1.09,-0.49,
03:15:19.888,21.84,23.49,48,16,0.83,-0.56,
03:15:19.907,22.13,24.74,48,16,0.65,-0.6,
03:15:19.935,22.4,24.79,48,16,0.64,-0.6,
03:15:19.952,22.64,24.82,48,16,0.63,-0.6,
03:15:19.999,22.93,25.53,48,16,0.54,-0.63,
03:15:20.015,23.24,26.04,48,16,0.47,-0.65,
03:15:20.095,23.87,29.53,48,16,-0.07,-0.68,
03:15:20.116,24.68,31.96,48,16,-0.45,-0.7,
03:15:20.143,26.24,34.27,48,16,-0.91,-0.66,AU4 MICRO-LEAKAGE
03:15:20.160,27.78,35.63,48,16,-1.23,-0.63,AU4 MICRO-LEAKAGE
03:15:20.233,28.95,33.55,48,16,-1.27,-0.24,AU4 MICRO-LEAKAGE
03:15:20.253,30.46,32.02,48,16,-1.3,0.02,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:20.277,31.96,33.48,48,16,-1.52,-0.07,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:20.295,33.6,31.4,48,16,-1.67,0.35,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE | SUPPRESSION PROFILE
03:15:20.354,35.25,33.1,48,16,-1.57,0.02,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE | SUPPRESSION PROFILE
03:15:20.378,35.76,34.28,48,16,-1.5,-0.22,AU4 MICRO-LEAKAGE
03:15:20.404,35.59,34.05,48,16,-1.17,-0.4,
03:15:20.420,35.4,33.71,48,16,-0.94,-0.53,
03:15:20.486,35.3,34.39,48,16,-0.97,-0.62,
03:15:20.506,35.25,34.86,48,16,-0.98,-0.69,
03:15:20.560,35.33,36.01,48,16,-1.18,-0.73,
03:15:20.580,36.07,36.76,48,16,-1.32,-0.76,AU23 MICRO-LEAKAGE
03:15:20.607,37.28,34.62,48,20,-0.8,-0.83,FORCED AFFECT (NON-DUCHENNE) | AU23 MICRO-LEAKAGE
03:15:20.624,38.18,32.78,48,20,-0.43,-0.87,FORCED AFFECT (NON-DUCHENNE) | AU23 MICRO-LEAKAGE
03:15:20.697,38.15,31.88,48,20,-0.26,-0.9,AU23 MICRO-LEAKAGE
03:15:20.716,38.06,31.24,48,20,-0.14,-0.92,AU23 MICRO-LEAKAGE
03:15:20.738,38.24,27.85,48,20,0.42,-0.93,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:20.756,38.27,26.61,48,20,0.65,-0.95,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:15:20.822,37.09,26.4,48,20,0.68,-0.95,
03:15:20.845,36.0,26.26,48,20,0.71,-0.95,
03:15:20.871,35.52,25.16,48,20,0.92,-0.95,AU4 MICRO-LEAKAGE
03:15:20.889,35.03,24.63,48,20,1.01,-0.93,AU4 MICRO-LEAKAGE
03:15:20.968,35.48,24.49,95,20,1.02,-0.92,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:20.988,35.67,28.4,95,20,0.32,-0.92,"TACHYCARDIA (95bpm, thr 74)"
03:15:21.010,36.09,30.93,95,20,-0.1,-0.91,"TACHYCARDIA (95bpm, thr 74)"
03:15:21.028,36.75,33.69,95,20,-0.56,-0.9,"TACHYCARDIA (95bpm, thr 74)"
03:15:21.094,37.43,34.56,95,20,-0.72,-0.89,"TACHYCARDIA (95bpm, thr 74)"
03:15:21.113,38.1,35.13,95,20,-0.84,-0.88,"TACHYCARDIA (95bpm, thr 74)"
03:15:21.138,39.58,37.85,95,20,-1.42,-0.89,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:21.156,40.99,38.67,95,20,-1.62,-0.91,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:21.201,42.3,39.07,95,20,-1.73,-0.91,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:21.219,43.5,39.34,95,20,-1.81,-0.92,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:21.262,44.49,38.39,95,20,-1.51,-0.93,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:21.283,45.3,37.6,95,20,-1.3,-0.93,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:21.369,45.25,35.76,95,20,-0.98,-0.86,"TACHYCARDIA (95bpm, thr 74)"
03:15:21.388,45.05,34.32,95,20,-0.76,-0.81,"TACHYCARDIA (95bpm, thr 74)"
03:15:21.413,44.37,29.24,95,20,0.09,-0.81,"TACHYCARDIA (95bpm, thr 74)"
03:15:21.430,43.4,25.7,95,20,0.68,-0.8,"TACHYCARDIA (95bpm, thr 74)"
03:15:21.496,41.49,24.31,48,24,0.94,-0.81,
03:15:21.518,40.29,23.42,48,24,1.13,-0.81,AU4 MICRO-LEAKAGE
03:15:21.541,39.17,23.15,48,24,1.17,-0.79,AU4 MICRO-LEAKAGE
03:15:21.559,38.17,23.09,48,24,1.18,-0.8,AU4 MICRO-LEAKAGE
03:15:21.599,37.21,22.6,48,24,1.3,-0.8,AU4 MICRO-LEAKAGE
03:15:21.615,36.32,22.28,48,24,1.38,-0.8,AU4 MICRO-LEAKAGE
03:15:21.675,35.45,21.67,48,24,1.45,-0.74,AU4 MICRO-LEAKAGE
03:15:21.694,34.63,21.24,48,24,1.51,-0.7,AU4 MICRO-LEAKAGE
03:15:21.748,34.07,23.05,48,24,1.07,-0.7,AU4 MICRO-LEAKAGE
03:15:21.768,33.12,24.57,48,24,0.77,-0.69,
03:15:21.809,32.18,23.71,48,24,0.94,-0.7,
03:15:21.826,31.28,23.15,48,24,1.06,-0.7,
03:15:21.871,30.62,24.68,48,24,0.78,-0.72,
03:15:21.889,30.14,25.85,48,24,0.59,-0.74,
03:15:21.942,29.68,25.48,48,24,0.65,-0.74,
03:15:21.961,29.3,25.93,48,24,0.52,-0.68,
03:15:22.024,29.91,26.37,95,24,0.41,-0.65,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.046,30.46,26.47,95,24,0.39,-0.64,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.068,30.93,26.17,95,24,0.43,-0.63,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.088,31.34,25.96,95,24,0.46,-0.63,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.162,32.11,30.04,95,24,-0.18,-0.65,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.187,33.08,32.81,95,24,-0.62,-0.67,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.211,34.8,35.26,95,24,-1.09,-0.68,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:22.228,36.49,36.7,95,24,-1.41,-0.68,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:22.295,38.02,36.78,95,24,-1.42,-0.69,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:22.319,39.4,36.84,95,24,-1.43,-0.7,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:22.343,40.73,37.72,95,24,-1.64,-0.71,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:22.360,41.07,35.13,95,24,-1.0,-0.73,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.419,41.05,31.84,95,24,-0.39,-0.74,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.439,40.66,28.18,95,24,0.17,-0.71,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.463,40.36,28.65,95,24,0.09,-0.7,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.480,40.45,32.26,95,24,-0.49,-0.71,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.560,40.57,32.63,95,24,-0.55,-0.72,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.581,40.7,32.88,95,24,-0.58,-0.72,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.605,40.86,33.3,95,24,-0.64,-0.74,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.622,40.66,29.89,95,24,-0.07,-0.75,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.684,40.69,25.94,95,24,0.59,-0.75,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:22.703,40.47,23.53,95,24,1.04,-0.76,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:22.745,40.24,23.15,95,24,1.13,-0.76,"AU4 MICRO-LEAKAGE | TACHYCARDIA (95bpm, thr 74)"
03:15:22.764,39.41,22.89,95,24,1.19,-0.76,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.818,38.71,23.41,95,24,0.9,-0.61,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.839,38.31,25.76,95,24,0.44,-0.57,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.867,37.98,26.04,95,24,0.4,-0.58,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.885,38.01,29.28,95,24,-0.11,-0.59,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.971,38.22,31.1,95,24,-0.4,-0.6,"TACHYCARDIA (95bpm, thr 74)"
03:15:22.993,38.53,32.31,95,24,-0.6,-0.61,"TACHYCARDIA (95bpm, thr 74)"
03:15:23.018,38.87,32.96,95,24,-0.66,-0.66,"TACHYCARDIA (95bpm, thr 74)"
03:15:23.035,39.23,33.41,95,24,-0.71,-0.69,"TACHYCARDIA (95bpm, thr 74)"
03:15:23.068,39.42,32.14,96,24,-0.46,-0.72,"TACHYCARDIA (96bpm, thr 74)"
03:15:23.086,39.5,31.2,96,24,-0.28,-0.75,"TACHYCARDIA (96bpm, thr 74)"
