Timestamp,Composite_Stress_Score,Optical_BPM,Blink_BPM,AU4_Corrugator_Z_Score,AU23_Orbicularis_Oris_Z_Score,Detected_Anomalies
10:51:50.641,31.06,150,13,0.72,0.87,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:50.669,30.04,150,13,0.77,1.05,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:50.697,29.23,150,13,0.74,0.87,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:50.720,28.57,150,13,0.72,0.75,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:50.752,28.43,150,13,0.46,0.1,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:50.781,28.69,150,13,0.2,-0.4,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:50.806,29.22,150,13,-0.05,-0.76,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:50.835,29.91,150,13,-0.22,-1.0,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:50.862,30.67,150,13,-0.37,-1.14,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:50.893,31.48,150,13,-0.47,-1.28,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:50.917,32.18,150,13,-0.55,-1.15,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:50.950,32.51,150,13,-0.6,-0.5,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:50.980,32.76,150,13,-0.62,-0.38,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.012,32.77,150,13,-0.6,0.03,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.045,32.62,150,13,-0.56,0.31,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.078,32.45,150,13,-0.55,0.37,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.111,32.39,150,13,-0.58,0.2,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.145,32.52,150,13,-0.59,-0.15,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.192,32.62,150,12,-0.46,-0.25,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.234,32.41,150,12,-0.25,0.16,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.272,31.79,150,12,-0.14,0.9,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.302,30.93,150,12,-0.05,1.41,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.340,29.85,150,12,0.07,1.89,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.370,28.6,150,12,0.17,2.37,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.393,27.35,150,12,0.27,2.51,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.414,26.14,150,12,0.34,2.61,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.448,25.43,150,12,0.35,1.83,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.478,25.28,150,12,0.26,0.95,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.509,25.55,150,12,0.18,0.23,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.541,26.07,150,12,0.13,-0.29,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.604,26.75,150,12,0.06,-0.63,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.657,27.5,150,12,0.01,-0.87,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.702,28.17,150,12,0.11,-0.94,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.760,28.47,150,12,0.15,-0.38,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.788,28.52,150,12,0.2,0.01,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (150 BPM)
10:51:51.821,26.51,97,12,0.21,0.1,COGNITIVE RIGIDITY
10:51:51.851,24.68,97,12,0.21,0.16,COGNITIVE RIGIDITY
10:51:51.885,22.99,97,12,0.29,0.15,COGNITIVE RIGIDITY
10:51:51.915,21.38,97,12,0.37,0.25,COGNITIVE RIGIDITY
10:51:51.943,19.86,97,11,0.45,0.32,COGNITIVE RIGIDITY
10:51:51.979,18.42,97,11,0.53,0.37,COGNITIVE RIGIDITY
10:51:52.002,17.09,97,11,0.59,0.4,COGNITIVE RIGIDITY
10:51:52.036,15.87,97,11,0.63,0.39,COGNITIVE RIGIDITY
10:51:52.065,14.79,97,11,0.62,0.37,COGNITIVE RIGIDITY
10:51:52.093,13.76,97,11,0.6,0.5,COGNITIVE RIGIDITY
10:51:52.120,12.85,97,11,0.57,0.49,COGNITIVE RIGIDITY
10:51:52.152,12.05,97,11,0.58,0.46,COGNITIVE RIGIDITY
10:51:52.180,11.34,97,11,0.58,0.43,COGNITIVE RIGIDITY
10:51:52.206,10.6,97,11,0.62,0.61,COGNITIVE RIGIDITY
10:51:52.239,9.99,97,17,0.66,0.42,COGNITIVE RIGIDITY
10:51:52.269,9.66,97,17,0.66,0.01,COGNITIVE RIGIDITY
10:51:52.296,9.51,97,17,0.65,-0.28,COGNITIVE RIGIDITY
10:51:52.321,9.59,97,17,0.46,-0.52,COGNITIVE RIGIDITY
10:51:52.349,9.82,98,17,0.32,-0.68,COGNITIVE RIGIDITY
10:51:52.393,9.82,98,17,0.42,-0.39,COGNITIVE RIGIDITY
10:51:52.444,9.68,98,17,0.49,-0.18,COGNITIVE RIGIDITY
10:51:52.504,9.43,98,17,0.64,-0.07,COGNITIVE RIGIDITY
10:51:52.554,9.14,98,16,0.71,-0.03,COGNITIVE RIGIDITY
10:51:52.589,9.0,98,16,0.71,-0.25,COGNITIVE RIGIDITY
10:51:52.620,9.04,98,16,0.69,-0.58,COGNITIVE RIGIDITY
10:51:52.649,9.2,98,16,0.68,-0.8,COGNITIVE RIGIDITY
10:51:52.681,9.46,98,16,0.67,-1.02,COGNITIVE RIGIDITY
10:51:52.711,9.79,98,16,0.64,-1.2,COGNITIVE RIGIDITY
10:51:52.742,10.17,98,16,0.59,-1.31,COGNITIVE RIGIDITY
10:51:52.768,10.58,98,16,0.55,-1.4,COGNITIVE RIGIDITY
10:51:52.792,10.99,98,16,0.51,-1.45,COGNITIVE RIGIDITY
10:51:52.819,11.4,98,16,0.47,-1.48,COGNITIVE RIGIDITY
10:51:52.843,11.8,98,16,0.42,-1.5,COGNITIVE RIGIDITY
10:51:52.867,12.14,98,16,0.4,-1.45,COGNITIVE RIGIDITY
10:51:52.894,12.44,98,16,0.4,-1.42,COGNITIVE RIGIDITY
10:51:52.920,12.57,98,16,0.41,-1.16,COGNITIVE RIGIDITY
10:51:52.950,12.52,98,16,0.43,-0.86,COGNITIVE RIGIDITY
10:51:52.989,12.29,98,16,0.45,-0.48,COGNITIVE RIGIDITY
10:51:53.035,11.94,98,16,0.46,-0.22,COGNITIVE RIGIDITY
10:51:53.088,11.65,98,16,0.5,-0.32,COGNITIVE RIGIDITY
10:51:53.119,11.52,98,16,0.52,-0.59,COGNITIVE RIGIDITY
10:51:53.149,11.49,98,16,0.53,-0.78,COGNITIVE RIGIDITY
10:51:53.181,11.58,98,16,0.5,-0.98,COGNITIVE RIGIDITY
10:51:53.212,11.71,98,15,0.51,-1.09,COGNITIVE RIGIDITY
10:51:53.242,11.87,98,15,0.51,-1.16,COGNITIVE RIGIDITY
10:51:53.278,12.01,98,15,0.49,-1.16,COGNITIVE RIGIDITY
10:51:53.311,12.17,98,15,0.45,-1.15,COGNITIVE RIGIDITY
10:51:53.347,12.32,98,15,0.42,-1.15,COGNITIVE RIGIDITY
10:51:53.377,12.36,57,15,0.42,-0.97,COGNITIVE RIGIDITY
10:51:53.406,12.33,57,15,0.43,-0.84,COGNITIVE RIGIDITY
10:51:53.439,12.25,57,15,0.42,-0.74,COGNITIVE RIGIDITY
10:51:53.470,12.1,57,15,0.42,-0.55,COGNITIVE RIGIDITY
10:51:53.502,11.89,57,15,0.41,-0.42,COGNITIVE RIGIDITY
10:51:53.534,11.63,57,15,0.41,-0.28,COGNITIVE RIGIDITY
10:51:53.562,11.35,57,15,0.41,-0.18,COGNITIVE RIGIDITY
10:51:53.596,11.09,57,15,0.39,-0.13,COGNITIVE RIGIDITY
10:51:53.630,10.87,57,15,0.31,-0.11,COGNITIVE RIGIDITY
10:51:53.661,10.7,57,15,0.26,-0.09,COGNITIVE RIGIDITY
10:51:53.691,10.57,57,15,0.21,-0.09,COGNITIVE RIGIDITY
10:51:53.725,10.53,57,15,0.14,-0.17,COGNITIVE RIGIDITY
10:51:53.755,10.55,57,15,0.08,-0.22,COGNITIVE RIGIDITY
10:51:53.789,10.63,57,15,0.04,-0.32,COGNITIVE RIGIDITY
10:51:53.822,10.71,57,15,0.03,-0.32,COGNITIVE RIGIDITY
10:51:53.860,10.78,57,15,0.02,-0.32,COGNITIVE RIGIDITY
10:51:53.890,10.83,98,15,-0.01,-0.23,COGNITIVE RIGIDITY
10:51:53.919,10.83,98,15,-0.02,-0.15,COGNITIVE RIGIDITY
10:51:53.953,10.93,98,14,-0.06,-0.3,COGNITIVE RIGIDITY
10:51:53.994,11.13,98,14,-0.1,-0.5,COGNITIVE RIGIDITY
10:51:54.033,11.4,98,14,-0.12,-0.64,COGNITIVE RIGIDITY
10:51:54.072,11.77,98,14,-0.25,-0.78,COGNITIVE RIGIDITY
10:51:54.103,12.2,98,14,-0.33,-0.87,COGNITIVE RIGIDITY
10:51:54.136,12.68,98,14,-0.43,-0.97,COGNITIVE RIGIDITY
10:51:54.162,13.2,98,14,-0.55,-1.04,COGNITIVE RIGIDITY
10:51:54.188,13.79,98,14,-0.73,-1.09,COGNITIVE RIGIDITY
10:51:54.217,14.42,98,14,-0.88,-1.13,COGNITIVE RIGIDITY
10:51:54.246,15.03,98,14,-0.95,-1.15,COGNITIVE RIGIDITY
10:51:54.277,15.61,98,14,-1.0,-1.17,COGNITIVE RIGIDITY
10:51:54.311,16.17,98,14,-1.05,-1.19,COGNITIVE RIGIDITY
10:51:54.339,16.68,98,14,-1.06,-1.21,COGNITIVE RIGIDITY
10:51:54.405,17.16,99,14,-1.06,-1.22,COGNITIVE RIGIDITY
10:51:54.458,17.59,99,14,-1.06,-1.23,COGNITIVE RIGIDITY
10:51:54.519,18.01,99,14,-1.08,-1.28,COGNITIVE RIGIDITY
10:51:54.561,18.42,99,14,-1.1,-1.31,COGNITIVE RIGIDITY
10:51:54.594,18.8,99,14,-1.12,-1.33,COGNITIVE RIGIDITY
10:51:54.620,19.16,99,14,-1.14,-1.33,COGNITIVE RIGIDITY
10:51:54.650,19.48,99,14,-1.13,-1.34,COGNITIVE RIGIDITY
10:51:54.678,19.76,99,14,-1.12,-1.34,COGNITIVE RIGIDITY
10:51:54.704,20.01,99,14,-1.12,-1.34,COGNITIVE RIGIDITY
10:51:54.733,20.25,99,14,-1.13,-1.34,COGNITIVE RIGIDITY
10:51:54.761,20.47,99,14,-1.17,-1.33,COGNITIVE RIGIDITY
10:51:54.789,20.69,99,13,-1.2,-1.33,COGNITIVE RIGIDITY
10:51:54.820,20.87,99,13,-1.19,-1.31,COGNITIVE RIGIDITY
10:51:54.848,21.02,99,13,-1.19,-1.29,COGNITIVE RIGIDITY
10:51:54.880,21.1,99,13,-1.09,-1.27,COGNITIVE RIGIDITY
10:51:54.909,21.12,99,13,-1.03,-1.25,COGNITIVE RIGIDITY
10:51:54.938,21.12,99,13,-0.98,-1.24,COGNITIVE RIGIDITY
10:51:54.966,21.1,99,13,-0.95,-1.23,COGNITIVE RIGIDITY
10:51:54.993,21.06,99,13,-0.92,-1.21,COGNITIVE RIGIDITY
10:51:55.017,21.01,99,13,-0.9,-1.2,COGNITIVE RIGIDITY
10:51:55.051,20.95,99,13,-0.87,-1.21,COGNITIVE RIGIDITY
10:51:55.084,20.9,99,13,-0.88,-1.21,COGNITIVE RIGIDITY
10:51:55.116,20.87,99,13,-0.92,-1.21,COGNITIVE RIGIDITY
10:51:55.147,20.86,99,13,-0.94,-1.2,COGNITIVE RIGIDITY
10:51:55.189,20.83,99,13,-0.95,-1.16,COGNITIVE RIGIDITY
10:51:55.227,20.59,99,13,-0.92,-0.77,COGNITIVE RIGIDITY
10:51:55.260,20.16,99,13,-0.88,-0.39,COGNITIVE RIGIDITY
10:51:55.295,19.63,99,13,-0.85,-0.12,COGNITIVE RIGIDITY
10:51:55.328,19.09,99,13,-0.83,-0.0,COGNITIVE RIGIDITY
10:51:55.362,18.56,99,13,-0.8,0.03,COGNITIVE RIGIDITY
10:51:55.389,18.03,99,13,-0.74,0.1,COGNITIVE RIGIDITY
10:51:55.435,17.49,99,13,-0.72,0.19,COGNITIVE RIGIDITY
10:51:55.466,16.97,99,13,-0.71,0.25,COGNITIVE RIGIDITY
10:51:55.495,16.52,99,13,-0.68,0.2,COGNITIVE RIGIDITY
10:51:55.519,16.3,99,13,-0.68,-0.18,COGNITIVE RIGIDITY
10:51:55.547,16.32,99,13,-0.76,-0.54,COGNITIVE RIGIDITY
10:51:55.593,16.52,99,13,-0.8,-0.85,COGNITIVE RIGIDITY
10:51:55.633,16.64,99,13,-0.82,-0.74,COGNITIVE RIGIDITY
10:51:55.662,16.72,99,13,-0.8,-0.68,COGNITIVE RIGIDITY
10:51:55.685,16.76,99,13,-0.78,-0.63,COGNITIVE RIGIDITY
10:51:55.717,16.82,99,13,-0.79,-0.69,COGNITIVE RIGIDITY
10:51:55.748,16.81,99,13,-0.74,-0.6,COGNITIVE RIGIDITY
10:51:55.781,16.71,99,12,-0.73,-0.43,COGNITIVE RIGIDITY
10:51:55.810,16.6,99,12,-0.73,-0.38,COGNITIVE RIGIDITY
10:51:55.852,16.43,99,12,-0.71,-0.29,COGNITIVE RIGIDITY
10:51:55.908,16.25,99,12,-0.69,-0.22,COGNITIVE RIGIDITY
10:51:55.958,16.04,87,12,-0.68,-0.16,COGNITIVE RIGIDITY
10:51:56.009,15.82,87,12,-0.64,-0.12,COGNITIVE RIGIDITY
10:51:56.056,15.59,87,12,-0.61,-0.09,COGNITIVE RIGIDITY
10:51:56.104,15.29,87,12,-0.59,0.06,COGNITIVE RIGIDITY
10:51:56.126,14.97,87,12,-0.58,0.17,COGNITIVE RIGIDITY
10:51:56.150,14.69,87,12,-0.57,0.13,COGNITIVE RIGIDITY
10:51:56.174,14.42,87,12,-0.56,0.16,COGNITIVE RIGIDITY
10:51:56.198,14.16,87,12,-0.54,0.17,COGNITIVE RIGIDITY
10:51:56.219,13.93,87,12,-0.53,0.18,COGNITIVE RIGIDITY
10:51:56.244,13.77,87,12,-0.53,0.05,COGNITIVE RIGIDITY
10:51:56.269,13.66,87,12,-0.52,-0.02,COGNITIVE RIGIDITY
10:51:56.291,13.58,87,12,-0.51,-0.06,COGNITIVE RIGIDITY
10:51:56.314,13.57,87,12,-0.51,-0.18,COGNITIVE RIGIDITY
10:51:56.342,13.57,87,12,-0.51,-0.21,COGNITIVE RIGIDITY
10:51:56.403,13.55,87,12,-0.51,-0.16,COGNITIVE RIGIDITY
10:51:56.458,13.51,87,12,-0.51,-0.12,COGNITIVE RIGIDITY
10:51:56.515,13.53,87,12,-0.54,-0.21,COGNITIVE RIGIDITY
10:51:56.564,13.59,87,12,-0.56,-0.27,COGNITIVE RIGIDITY
10:51:56.601,13.62,87,12,-0.59,-0.18,COGNITIVE RIGIDITY
10:51:56.621,13.62,87,12,-0.61,-0.11,COGNITIVE RIGIDITY
10:51:56.646,13.61,87,12,-0.64,-0.08,COGNITIVE RIGIDITY
10:51:56.667,13.61,87,12,-0.63,-0.09,COGNITIVE RIGIDITY
10:51:56.690,13.61,87,12,-0.62,-0.1,COGNITIVE RIGIDITY
10:51:56.713,13.55,87,12,-0.61,0.01,COGNITIVE RIGIDITY
10:51:56.734,13.45,87,12,-0.6,0.08,COGNITIVE RIGIDITY
10:51:56.759,13.3,87,12,-0.6,0.22,COGNITIVE RIGIDITY
10:51:56.790,13.06,87,12,-0.59,0.4,COGNITIVE RIGIDITY
10:51:56.822,12.79,87,12,-0.59,0.53,COGNITIVE RIGIDITY
10:51:56.856,12.43,87,12,-0.58,0.73,COGNITIVE RIGIDITY
10:51:56.890,12.06,87,12,-0.57,0.83,COGNITIVE RIGIDITY
10:51:56.923,11.68,87,12,-0.56,0.89,COGNITIVE RIGIDITY
10:51:56.955,11.36,87,17,-0.53,0.84,COGNITIVE RIGIDITY
10:51:56.986,11.09,87,17,-0.51,0.77,COGNITIVE RIGIDITY
10:51:57.015,12.9,141,16,-0.54,0.71,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.046,14.57,141,16,-0.55,0.64,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.078,16.07,141,16,-0.54,0.61,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.109,17.43,141,16,-0.52,0.59,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.141,18.65,141,16,-0.5,0.57,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.205,19.79,141,16,-0.5,0.49,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.252,20.85,141,16,-0.49,0.43,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.308,21.84,141,16,-0.51,0.36,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.354,22.78,141,16,-0.51,0.27,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.381,23.65,141,16,-0.51,0.2,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.405,24.48,141,16,-0.5,0.13,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.430,25.25,141,15,-0.5,0.05,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.450,25.98,141,15,-0.5,-0.0,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.472,26.67,141,15,-0.49,-0.09,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.499,27.3,141,15,-0.5,-0.1,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (141 BPM)
10:51:57.521,27.87,142,15,-0.5,-0.09,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (142 BPM)
10:51:57.546,28.38,142,15,-0.5,-0.1,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (142 BPM)
10:51:57.597,28.83,142,15,-0.49,-0.08,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (142 BPM)
10:51:57.652,29.22,142,15,-0.47,-0.07,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (142 BPM)
10:51:57.700,29.51,142,15,-0.46,0.03,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (142 BPM)
10:51:57.754,29.65,142,15,-0.44,0.25,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (142 BPM)
10:51:57.804,29.71,142,15,-0.4,0.36,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (142 BPM)
10:51:57.853,29.72,142,15,-0.41,0.44,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (142 BPM)
10:51:57.883,29.79,142,15,-0.44,0.36,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (142 BPM)
10:51:57.915,29.89,142,15,-0.47,0.29,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (142 BPM)
10:51:57.947,30.02,142,14,-0.49,0.25,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (142 BPM)
10:51:57.990,30.17,142,14,-0.49,0.19,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (142 BPM)
10:51:58.024,30.32,140,14,-0.5,0.18,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.060,30.36,140,14,-0.48,0.33,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.096,30.33,140,14,-0.46,0.45,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.127,30.24,140,14,-0.46,0.58,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.161,30.15,140,14,-0.47,0.6,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.198,30.16,140,14,-0.46,0.41,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.235,30.23,140,14,-0.46,0.28,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.272,30.34,140,14,-0.48,0.22,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.302,30.4,140,14,-0.51,0.31,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.328,30.44,140,14,-0.53,0.38,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.358,30.45,140,14,-0.54,0.43,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.391,30.48,140,14,-0.54,0.39,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.425,30.5,140,14,-0.53,0.38,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.453,30.53,140,14,-0.54,0.37,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.487,30.59,140,14,-0.55,0.34,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.517,30.65,140,13,-0.58,0.34,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.548,30.77,140,13,-0.62,0.25,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.592,30.9,140,13,-0.65,0.24,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.654,31.04,140,13,-0.64,0.17,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.695,31.18,140,13,-0.63,0.13,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.726,31.28,140,13,-0.59,0.17,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.750,31.35,140,13,-0.58,0.18,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.777,31.41,140,13,-0.58,0.19,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.800,31.49,140,13,-0.57,0.12,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.829,31.59,140,13,-0.56,0.07,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.857,31.59,140,13,-0.55,0.23,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.889,31.41,140,13,-0.54,0.58,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.920,31.18,140,13,-0.53,0.72,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.950,30.93,140,13,-0.49,0.75,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:58.982,30.74,140,13,-0.46,0.65,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.014,30.67,140,13,-0.45,0.45,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.044,30.68,140,13,-0.43,0.27,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.077,30.76,140,13,-0.45,0.15,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.112,30.89,140,13,-0.45,0.03,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.147,31.1,140,13,-0.44,-0.14,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.196,31.36,140,12,-0.43,-0.3,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.246,31.64,140,12,-0.42,-0.41,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.306,31.82,140,12,-0.41,-0.29,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.351,31.99,140,12,-0.41,-0.29,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.390,32.15,140,12,-0.43,-0.28,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.438,32.26,140,12,-0.42,-0.24,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.469,32.32,140,12,-0.41,-0.17,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.510,32.36,140,12,-0.39,-0.14,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.544,32.38,140,12,-0.35,-0.17,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.581,32.25,140,18,0.03,-0.24,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (140 BPM)
10:51:59.616,32.08,171,18,0.29,-0.42,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.650,31.87,171,18,0.59,-0.57,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.681,31.62,171,18,0.8,-0.68,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.712,31.22,171,18,1.21,-0.75,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.738,30.75,171,18,1.5,-0.79,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.769,30.22,171,18,1.72,-0.82,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.800,29.69,171,18,1.83,-0.82,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.826,29.22,171,18,1.86,-0.86,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.851,28.81,171,18,1.88,-0.91,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.880,28.45,171,18,1.88,-0.91,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.907,28.12,171,18,1.88,-0.92,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.934,27.86,171,17,1.86,-0.98,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.959,27.66,171,17,1.83,-1.0,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
10:51:59.984,27.51,171,17,1.8,-1.02,COGNITIVE RIGIDITY | TACHYCARDIA DETECTED (171 BPM)
