Timestamp,Score,Physio,OptHR,BlinkRate,AU4_Z,AU23_Z,Flags
03:19:58.286,33.27,33.96,53,0,-0.81,-0.69,
03:19:58.335,33.29,33.44,53,0,-0.71,-0.7,
03:19:58.352,33.26,33.06,53,0,-0.63,-0.71,
03:19:58.399,33.23,32.88,53,0,-0.59,-0.72,
03:19:58.417,33.17,32.71,53,0,-0.56,-0.72,
03:19:58.465,33.11,32.54,53,0,-0.54,-0.71,
03:19:58.482,33.04,32.42,53,0,-0.52,-0.7,
03:19:58.543,32.99,32.56,53,0,-0.56,-0.69,
03:19:58.561,32.95,32.56,53,0,-0.56,-0.69,
03:19:58.607,32.89,32.35,53,0,-0.53,-0.68,
03:19:58.626,32.82,32.2,53,0,-0.51,-0.68,
03:19:58.669,32.71,31.75,53,0,-0.41,-0.71,
03:19:58.689,32.58,31.42,53,0,-0.33,-0.73,
03:19:58.735,32.48,31.54,53,0,-0.37,-0.7,
03:19:58.752,32.42,31.84,53,0,-0.43,-0.7,
03:19:58.799,32.38,32.03,53,0,-0.46,-0.7,
03:19:58.817,32.35,32.16,53,0,-0.48,-0.7,
03:19:58.863,32.44,33.19,53,0,-0.69,-0.67,
03:19:58.882,32.49,32.92,53,0,-0.63,-0.68,
03:19:58.942,32.44,32.04,53,0,-0.47,-0.69,
03:19:58.961,32.18,29.8,53,0,-0.23,-0.55,
03:19:59.006,31.76,27.97,53,0,-0.06,-0.42,
03:19:59.022,31.25,26.67,53,0,0.05,-0.32,
03:19:59.069,30.64,25.18,53,0,0.32,-0.35,
03:19:59.085,29.99,24.17,53,0,0.51,-0.37,
03:19:59.136,29.39,23.99,53,0,0.61,-0.44,
03:19:59.153,28.84,23.87,53,0,0.69,-0.49,
03:19:59.197,28.15,21.89,53,0,1.08,-0.5,
03:19:59.214,27.4,20.71,53,0,1.35,-0.5,
03:19:59.261,26.85,21.88,54,0,1.12,-0.53,
03:19:59.278,26.62,24.52,54,0,0.66,-0.58,
03:19:59.342,26.66,27.06,54,0,0.27,-0.61,
03:19:59.359,26.76,27.68,54,0,0.19,-0.64,
03:19:59.408,26.86,27.75,54,0,0.19,-0.65,
03:19:59.426,26.96,27.8,54,0,0.19,-0.66,
03:19:59.468,27.04,27.77,54,0,0.22,-0.69,
03:19:59.486,27.24,29.04,54,0,0.05,-0.73,
03:19:59.535,27.48,29.68,54,0,-0.03,-0.75,
03:19:59.552,27.62,28.85,54,0,0.1,-0.75,
03:19:59.600,27.64,27.85,54,0,0.23,-0.72,
03:19:59.620,27.66,27.84,54,0,0.24,-0.72,
03:19:59.665,27.69,27.96,54,0,0.23,-0.73,
03:19:59.684,27.73,28.05,54,0,0.18,-0.69,
03:19:59.741,27.79,28.34,54,0,0.11,-0.67,
03:19:59.760,27.86,28.55,54,0,0.07,-0.66,
03:19:59.806,28.0,29.23,54,0,-0.04,-0.66,
03:19:59.824,28.17,29.7,54,0,-0.11,-0.66,
03:19:59.870,28.51,31.54,54,0,-0.41,-0.66,
03:19:59.888,29.03,33.68,54,0,-0.78,-0.67,
03:19:59.934,29.57,34.43,54,0,-0.91,-0.69,
03:19:59.953,29.91,33.06,54,0,-0.67,-0.67,
03:19:59.999,30.11,31.82,54,0,-0.5,-0.62,
03:20:00.021,30.19,30.93,54,0,-0.38,-0.59,
03:20:00.061,30.2,30.35,54,0,-0.38,-0.49,
03:20:00.078,30.18,29.93,54,0,-0.38,-0.42,
03:20:00.172,30.27,31.12,54,0,-0.57,-0.43,
03:20:00.277,30.59,33.43,54,0,-0.96,-0.46,
03:20:00.316,31.01,34.85,53,0,-1.23,-0.49,
03:20:00.375,31.48,35.7,53,0,-1.38,-0.53,
03:20:00.419,31.96,36.26,53,0,-1.48,-0.56,
03:20:00.458,32.3,35.32,53,0,-1.26,-0.55,
03:20:00.504,32.53,34.6,53,0,-1.12,-0.53,
03:20:00.549,32.62,33.46,53,0,-0.89,-0.53,
03:20:00.588,32.57,32.08,53,0,-0.64,-0.52,
03:20:00.638,32.34,30.33,53,0,-0.31,-0.56,
03:20:00.684,31.94,28.32,53,0,0.05,-0.6,
03:20:00.726,31.42,26.76,53,0,0.32,-0.62,
03:20:00.771,30.87,25.92,53,0,0.48,-0.64,
03:20:00.811,30.34,19.56,53,0,0.4,0.49,AU23 MICRO-LEAKAGE
03:20:00.851,29.37,14.64,52,0,0.49,1.36,AU23 MICRO-LEAKAGE
03:20:00.892,28.12,10.83,52,0,0.79,1.98,AU23 MICRO-LEAKAGE
03:20:00.929,26.66,7.53,52,0,1.24,2.48,AU23 MICRO-LEAKAGE
03:20:00.975,25.14,5.44,52,0,1.63,2.86,AU23 MICRO-LEAKAGE
03:20:01.019,24.14,5.13,52,0,1.69,2.95,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
03:20:01.054,23.25,5.28,52,0,1.65,2.96,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
03:20:01.090,22.49,5.61,52,0,1.56,2.93,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
03:20:01.123,21.83,5.91,52,0,1.49,2.88,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
03:20:01.158,21.18,5.39,52,0,1.73,2.67,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
03:20:01.193,20.56,4.93,52,0,2.01,2.45,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
03:20:01.247,20.01,5.09,52,0,2.19,2.16,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
03:20:01.342,18.62,6.07,52,0,1.98,1.98,
03:20:01.375,17.44,6.86,52,0,1.83,1.85,
03:20:01.418,16.41,7.07,52,0,1.78,1.83,
03:20:01.452,16.1,7.3,52,0,1.74,1.8,AU23 MICRO-LEAKAGE
03:20:01.489,16.22,11.39,52,0,1.02,1.45,AU23 MICRO-LEAKAGE
03:20:01.526,16.76,15.63,52,0,0.47,1.15,AU23 MICRO-LEAKAGE
03:20:01.560,17.28,15.91,52,0,0.65,0.88,AU23 MICRO-LEAKAGE
03:20:01.618,17.56,14.09,52,0,1.23,0.67,AU23 MICRO-LEAKAGE
03:20:01.642,17.74,13.34,52,0,1.64,0.53,AU23 MICRO-LEAKAGE
03:20:01.686,17.91,13.45,52,0,1.75,0.45,AU23 MICRO-LEAKAGE
03:20:01.716,18.07,13.55,52,0,1.82,0.4,AU23 MICRO-LEAKAGE
03:20:01.758,18.39,15.19,52,0,1.43,0.34,AU23 MICRO-LEAKAGE
03:20:01.785,18.8,16.56,52,0,1.16,0.31,AU23 MICRO-LEAKAGE
03:20:01.831,19.03,15.05,52,0,1.04,0.66,AU23 MICRO-LEAKAGE
03:20:01.858,19.14,14.15,52,0,0.95,0.91,AU23 MICRO-LEAKAGE
03:20:01.901,19.4,15.71,52,0,0.76,0.8,AU23 MICRO-LEAKAGE
03:20:01.935,19.21,17.52,52,0,0.6,0.63,
03:20:01.968,19.21,19.25,52,0,0.42,0.52,
03:20:01.999,19.36,20.71,52,0,0.25,0.44,
03:20:02.033,19.46,20.37,52,0,0.3,0.45,
03:20:02.061,19.52,20.02,52,0,0.31,0.5,
03:20:02.089,19.52,19.51,52,0,0.37,0.52,
03:20:02.119,19.5,19.32,52,0,0.41,0.52,
03:20:02.167,19.5,19.46,52,0,0.41,0.49,
03:20:02.213,19.5,19.57,52,0,0.41,0.48,
03:20:02.258,20.51,23.53,52,0,-0.01,0.25,AU23 MICRO-LEAKAGE
03:20:02.311,21.74,26.87,52,0,-0.3,-0.0,AU23 MICRO-LEAKAGE
03:20:02.364,23.23,30.6,52,0,-0.65,-0.27,AU23 MICRO-LEAKAGE
03:20:02.407,24.84,33.39,51,0,-0.93,-0.49,AU23 MICRO-LEAKAGE
03:20:02.453,26.44,34.83,51,0,-1.04,-0.64,AU23 MICRO-LEAKAGE
03:20:02.494,28.0,35.97,51,0,-1.17,-0.74,AU23 MICRO-LEAKAGE
03:20:02.541,29.3,35.01,51,0,-0.91,-0.79,AU23 MICRO-LEAKAGE
03:20:02.581,30.39,34.24,51,0,-0.73,-0.82,AU23 MICRO-LEAKAGE
03:20:02.629,31.18,32.29,51,0,-0.37,-0.85,AU23 MICRO-LEAKAGE
03:20:02.672,31.68,30.18,51,0,0.0,-0.89,AU23 MICRO-LEAKAGE
03:20:02.711,31.88,27.72,51,0,0.43,-0.92,AU23 MICRO-LEAKAGE
03:20:02.757,31.92,26.27,51,0,0.71,-0.95,AU23 MICRO-LEAKAGE
03:20:02.792,31.91,25.74,51,0,0.83,-0.97,AU23 MICRO-LEAKAGE
03:20:02.837,31.98,26.69,51,0,0.67,-0.99,AU23 MICRO-LEAKAGE
03:20:02.897,31.57,27.88,51,0,0.47,-1.0,
03:20:02.943,31.29,28.71,51,0,0.31,-0.97,
03:20:02.975,31.01,28.56,51,0,0.3,-0.93,
03:20:03.013,30.74,28.22,51,0,0.32,-0.88,
03:20:03.047,30.47,28.06,51,0,0.31,-0.84,
03:20:03.088,30.28,28.55,51,0,0.2,-0.81,
03:20:03.124,30.0,27.52,51,0,0.26,-0.69,
03:20:03.163,29.64,26.37,51,0,0.35,-0.59,
03:20:03.213,29.18,25.1,51,0,0.48,-0.5,
03:20:03.247,28.65,23.86,51,0,0.68,-0.48,
03:20:03.282,28.14,23.5,51,0,0.75,-0.49,
03:20:03.312,27.68,23.55,51,0,0.78,-0.52,
03:20:03.357,27.31,24.02,51,0,0.77,-0.6,
03:20:03.390,27.01,24.34,51,0,0.77,-0.65,
03:20:03.420,26.76,24.43,51,0,0.79,-0.69,
03:20:03.450,26.51,24.25,56,0,0.83,-0.69,
03:20:03.484,26.25,23.94,56,0,0.89,-0.69,
03:20:03.520,26.0,23.73,56,0,0.94,-0.7,
03:20:03.555,26.13,21.32,56,0,0.56,0.05,AU23 MICRO-LEAKAGE
03:20:03.584,26.16,20.48,56,0,0.22,0.52,AU23 MICRO-LEAKAGE
03:20:03.618,26.04,18.94,56,0,0.05,0.99,AU23 MICRO-LEAKAGE
03:20:03.650,25.85,18.16,56,0,-0.07,1.32,AU23 MICRO-LEAKAGE
03:20:03.732,25.56,16.92,56,0,-0.09,1.69,AU23 MICRO-LEAKAGE
03:20:03.769,25.23,16.24,56,0,-0.1,1.95,AU23 MICRO-LEAKAGE
03:20:03.812,24.91,16.03,56,0,-0.03,1.87,AU23 MICRO-LEAKAGE
03:20:03.839,24.61,15.91,56,0,0.01,1.82,AU23 MICRO-LEAKAGE
03:20:03.876,24.33,15.85,56,0,0.04,1.78,AU23 MICRO-LEAKAGE
03:20:03.918,24.01,15.13,56,0,0.18,1.73,AU23 MICRO-LEAKAGE
03:20:03.954,23.74,15.26,61,0,0.19,1.67,AU23 MICRO-LEAKAGE
03:20:03.989,23.77,18.02,61,0,-0.2,1.57,AU23 MICRO-LEAKAGE
03:20:04.021,24.03,20.44,61,0,-0.53,1.47,AU23 MICRO-LEAKAGE
03:20:04.062,23.84,22.06,61,0,-0.63,1.21,
03:20:04.092,23.72,22.72,61,0,-0.58,1.01,
03:20:04.124,24.51,25.61,61,0,-0.6,0.49,AU23 MICRO-LEAKAGE
03:20:04.159,25.43,27.68,61,0,-0.58,0.13,AU23 MICRO-LEAKAGE
03:20:04.192,26.46,29.78,61,0,-0.61,-0.18,AU23 MICRO-LEAKAGE
03:20:04.232,27.61,31.95,61,0,-0.73,-0.42,AU23 MICRO-LEAKAGE
03:20:04.258,28.79,33.42,61,0,-0.82,-0.59,AU23 MICRO-LEAKAGE
03:20:04.291,29.97,34.58,61,0,-0.93,-0.69,AU23 MICRO-LEAKAGE
03:20:04.329,31.14,35.63,61,0,-1.05,-0.77,AU23 MICRO-LEAKAGE
03:20:04.358,32.3,36.77,61,0,-1.24,-0.83,AU23 MICRO-LEAKAGE
03:20:04.397,33.37,37.03,61,0,-1.27,-0.85,AU23 MICRO-LEAKAGE
03:20:04.423,34.36,37.2,61,0,-1.29,-0.86,AU23 MICRO-LEAKAGE
03:20:04.455,35.36,38.41,61,0,-1.63,-0.85,AU23 MICRO-LEAKAGE
03:20:04.486,36.36,39.32,61,0,-1.96,-0.83,AU23 MICRO-LEAKAGE
03:20:04.520,37.15,38.28,61,0,-2.01,-0.61,AU23 MICRO-LEAKAGE
03:20:04.552,37.64,37.08,61,0,-1.9,-0.46,SUPPRESSION PROFILE
03:20:04.575,38.1,31.16,61,0,-1.74,0.42,AU23 MICRO-LEAKAGE | SUPPRESSION PROFILE
03:20:04.603,37.56,26.72,61,0,-1.53,1.12,AU23 MICRO-LEAKAGE
03:20:04.625,36.71,23.1,61,0,-1.3,1.84,AU23 MICRO-LEAKAGE
03:20:04.654,35.75,21.14,61,0,-1.13,2.31,AU23 MICRO-LEAKAGE
03:20:04.684,34.69,19.15,61,0,-0.8,2.48,AU23 MICRO-LEAKAGE
03:20:04.706,33.59,17.65,61,0,-0.56,2.6,AU23 MICRO-LEAKAGE
03:20:04.742,32.47,16.38,61,0,-0.34,2.58,AU23 MICRO-LEAKAGE
03:20:04.770,31.37,15.47,61,0,-0.19,2.57,AU23 MICRO-LEAKAGE
03:20:04.806,30.17,13.39,61,0,0.16,2.5,AU23 MICRO-LEAKAGE
03:20:04.830,28.95,11.98,61,0,0.41,2.45,AU23 MICRO-LEAKAGE
03:20:04.870,27.76,11.07,61,0,0.57,2.42,AU23 MICRO-LEAKAGE
03:20:04.893,26.63,10.46,61,0,0.69,2.4,AU23 MICRO-LEAKAGE
03:20:04.966,25.83,12.6,61,0,0.34,2.33,AU23 MICRO-LEAKAGE
03:20:04.987,24.67,14.19,61,0,0.1,2.29,
03:20:05.019,24.0,18.03,61,0,-0.37,1.91,
03:20:05.040,24.28,20.77,61,0,-0.7,1.64,AU23 MICRO-LEAKAGE
03:20:05.076,24.67,22.21,61,0,-0.88,1.51,AU23 MICRO-LEAKAGE
03:20:05.098,25.12,23.2,61,0,-1.01,1.42,AU23 MICRO-LEAKAGE
03:20:05.140,25.6,23.88,61,0,-1.25,1.53,AU23 MICRO-LEAKAGE
03:20:05.161,26.07,24.3,61,0,-1.42,1.61,AU23 MICRO-LEAKAGE
03:20:05.205,26.33,22.65,61,0,-0.84,1.34,AU23 MICRO-LEAKAGE
03:20:05.227,26.41,21.19,61,0,-0.43,1.15,AU23 MICRO-LEAKAGE
03:20:05.274,26.46,20.83,61,0,-0.12,0.84,AU23 MICRO-LEAKAGE
03:20:05.296,26.48,20.67,61,0,0.09,0.62,AU23 MICRO-LEAKAGE
03:20:05.365,26.58,21.48,61,0,0.16,0.41,AU23 MICRO-LEAKAGE
03:20:05.383,26.73,22.08,61,0,0.2,0.27,AU23 MICRO-LEAKAGE
03:20:05.416,26.54,18.85,61,0,0.45,0.55,AU23 MICRO-LEAKAGE
03:20:05.442,26.49,20.09,61,0,0.03,0.8,AU23 MICRO-LEAKAGE
03:20:05.477,26.03,21.89,61,0,-0.42,0.98,
03:20:05.500,25.74,23.07,61,0,-0.73,1.11,
03:20:05.553,26.35,25.82,61,0,-0.98,0.82,AU23 MICRO-LEAKAGE
03:20:05.575,27.09,27.77,61,0,-1.15,0.61,AU23 MICRO-LEAKAGE
03:20:05.607,27.84,28.6,61,0,-1.09,0.43,AU23 MICRO-LEAKAGE
03:20:05.629,28.58,29.2,61,0,-1.05,0.3,AU23 MICRO-LEAKAGE
03:20:05.667,28.57,28.54,61,0,-1.03,0.38,
03:20:05.689,28.52,28.08,61,0,-1.01,0.45,
03:20:05.767,28.47,28.02,61,0,-1.01,0.45,
03:20:05.787,28.42,27.97,61,0,-1.0,0.46,
03:20:05.818,28.57,29.92,61,0,-1.29,0.36,
03:20:05.840,29.43,31.17,61,0,-1.5,0.28,AU23 MICRO-LEAKAGE
03:20:05.878,30.39,33.0,61,0,-1.64,0.07,AU23 MICRO-LEAKAGE
03:20:05.902,31.38,34.26,61,0,-1.74,-0.08,AU23 MICRO-LEAKAGE
03:20:05.946,31.38,0,61,0,-2.05,-0.35,EXPRESSION_EVENT
03:20:06.004,31.38,0,61,0,-1.88,-0.66,EXPRESSION_EVENT
03:20:06.025,31.38,0,61,0,-1.77,-0.75,EXPRESSION_EVENT
03:20:06.066,31.38,0,61,0,-1.98,-0.82,EXPRESSION_EVENT
03:20:06.088,31.38,0,61,0,-2.2,-0.89,EXPRESSION_EVENT
03:20:06.162,31.38,0,61,0,-2.39,-0.94,EXPRESSION_EVENT
03:20:06.186,31.38,0,61,0,-2.52,-0.98,EXPRESSION_EVENT
03:20:06.609,31.38,0,61,0,-2.23,-1.04,EXPRESSION_EVENT
03:20:06.631,31.38,0,61,0,-1.99,-1.03,EXPRESSION_EVENT
03:20:06.668,31.38,0,61,0,-2.31,-1.03,EXPRESSION_EVENT
03:20:06.685,31.38,0,61,0,-2.54,-1.03,EXPRESSION_EVENT
03:20:07.359,31.38,0,61,0,-2.71,-1.07,EXPRESSION_EVENT
03:20:07.406,31.38,0,61,0,-2.98,-1.07,EXPRESSION_EVENT
03:20:07.424,31.38,0,61,0,-3.16,-1.06,EXPRESSION_EVENT
03:20:07.468,31.38,0,61,0,-3.16,-1.05,EXPRESSION_EVENT
03:20:07.486,31.38,0,61,0,-3.0,-1.04,EXPRESSION_EVENT
03:20:07.535,31.38,0,56,0,-2.83,-1.03,EXPRESSION_EVENT
03:20:07.553,31.38,0,56,0,-2.77,-1.02,EXPRESSION_EVENT
03:20:07.599,31.38,0,56,0,-2.71,-1.02,EXPRESSION_EVENT
03:20:07.617,31.38,0,56,0,-2.56,-1.02,EXPRESSION_EVENT
03:20:07.662,31.38,0,56,0,-2.37,-1.03,EXPRESSION_EVENT
03:20:07.679,31.38,0,56,0,-2.23,-1.04,EXPRESSION_EVENT
03:20:07.743,31.38,0,56,0,-2.33,-1.02,EXPRESSION_EVENT
03:20:07.761,31.38,0,56,0,-1.72,-0.81,EXPRESSION_EVENT
03:20:07.806,31.38,0,56,0,-1.08,-0.69,EXPRESSION_EVENT
03:20:07.822,31.38,0,56,0,-0.64,-0.61,EXPRESSION_EVENT
03:20:07.869,31.38,0,56,0,-0.46,-0.43,EXPRESSION_EVENT
03:20:07.886,31.38,0,56,0,-0.15,-0.17,EXPRESSION_EVENT
03:20:07.934,31.38,0,56,0,0.16,0.02,EXPRESSION_EVENT
03:20:07.951,31.38,0,56,0,0.53,0.8,EXPRESSION_EVENT
03:20:07.998,31.38,0,56,0,0.78,1.35,EXPRESSION_EVENT
03:20:08.017,31.38,0,56,0,0.99,1.56,EXPRESSION_EVENT
03:20:08.062,31.38,0,95,0,1.2,1.67,EXPRESSION_EVENT
03:20:08.081,31.38,0,95,0,1.65,1.79,EXPRESSION_EVENT
03:20:08.141,31.38,0,95,0,1.98,1.88,EXPRESSION_EVENT
03:20:08.158,31.38,0,95,0,1.24,1.18,EXPRESSION_EVENT
03:20:08.207,31.38,0,95,0,0.58,0.61,EXPRESSION_EVENT
03:20:08.225,31.38,0,95,0,0.13,0.21,EXPRESSION_EVENT
03:20:08.270,31.38,0,95,0,0.11,0.02,EXPRESSION_EVENT
03:20:08.287,31.38,0,95,0,0.31,0.52,EXPRESSION_EVENT
03:20:08.578,31.38,0,95,0,1.66,1.26,EXPRESSION_EVENT
03:20:08.607,31.38,0,95,0,1.8,1.09,EXPRESSION_EVENT
03:20:08.625,31.38,0,95,0,1.9,0.94,EXPRESSION_EVENT
03:20:08.671,31.38,0,95,0,1.97,0.92,EXPRESSION_EVENT
03:20:08.688,31.38,0,95,0,2.02,0.9,EXPRESSION_EVENT
03:20:08.762,31.38,0,95,0,1.45,1.15,EXPRESSION_EVENT
03:20:08.784,31.38,0,95,0,1.04,1.32,EXPRESSION_EVENT
03:20:08.803,31.38,0,95,0,0.85,1.61,EXPRESSION_EVENT
03:20:08.820,31.38,0,95,0,0.82,1.81,EXPRESSION_EVENT
03:20:08.878,31.38,0,95,0,0.88,1.95,EXPRESSION_EVENT
03:20:08.900,31.38,0,95,0,0.92,2.04,EXPRESSION_EVENT
03:20:08.968,31.38,0,95,0,0.97,1.46,EXPRESSION_EVENT
03:20:08.989,31.38,0,95,0,1.01,1.05,EXPRESSION_EVENT
03:20:09.012,31.38,0,95,0,1.14,1.17,EXPRESSION_EVENT
03:20:09.032,31.38,0,95,0,1.24,0.92,EXPRESSION_EVENT
03:20:09.095,31.38,0,95,0,1.25,0.66,EXPRESSION_EVENT
03:20:09.115,31.38,0,95,0,1.26,0.48,EXPRESSION_EVENT
03:20:09.141,31.38,0,95,0,1.75,0.19,EXPRESSION_EVENT
03:20:09.160,31.38,0,95,0,1.99,-0.17,EXPRESSION_EVENT
03:20:09.199,31.38,0,95,0,2.13,-0.43,EXPRESSION_EVENT
03:20:09.216,31.38,0,95,0,1.99,-0.63,EXPRESSION_EVENT
03:20:09.296,31.38,0,95,0,1.84,-0.76,EXPRESSION_EVENT
03:20:09.321,31.38,0,95,0,1.74,-0.85,EXPRESSION_EVENT
03:20:09.345,31.38,0,95,0,1.29,-0.86,EXPRESSION_EVENT
03:20:09.362,31.38,0,95,0,0.98,-0.87,EXPRESSION_EVENT
03:20:09.426,31.38,0,95,0,0.83,-0.89,EXPRESSION_EVENT
03:20:09.449,31.38,0,95,0,0.72,-0.91,EXPRESSION_EVENT
03:20:09.475,31.38,0,95,0,0.89,-0.91,EXPRESSION_EVENT
03:20:09.496,31.38,0,95,0,1.03,-0.88,EXPRESSION_EVENT
03:20:09.555,31.38,0,95,0,1.12,-0.85,EXPRESSION_EVENT
03:20:09.581,31.38,0,95,0,1.19,-0.83,EXPRESSION_EVENT
03:20:09.604,31.38,0,50,0,1.15,-0.86,EXPRESSION_EVENT
03:20:09.621,31.38,0,50,0,1.06,-0.87,EXPRESSION_EVENT
03:20:09.689,31.38,0,50,0,0.91,-0.89,EXPRESSION_EVENT
03:20:09.711,31.38,0,50,0,0.81,-0.9,EXPRESSION_EVENT
03:20:09.756,31.38,0,50,0,0.68,-0.9,EXPRESSION_EVENT
03:20:09.776,31.38,0,50,0,0.6,-0.9,EXPRESSION_EVENT
03:20:09.823,31.38,0,50,0,0.87,-0.88,EXPRESSION_EVENT
03:20:09.849,31.38,0,50,0,1.06,-0.87,EXPRESSION_EVENT
03:20:09.872,31.38,0,50,0,0.95,-0.87,EXPRESSION_EVENT
03:20:09.890,31.38,0,50,0,0.99,-0.87,EXPRESSION_EVENT
03:20:09.932,31.38,0,50,0,1.09,-0.87,EXPRESSION_EVENT
03:20:09.950,31.38,0,50,0,0.95,-0.87,EXPRESSION_EVENT
03:20:10.016,31.38,0,50,0,0.86,-0.88,EXPRESSION_EVENT
03:20:10.036,31.38,0,50,0,0.8,-0.89,EXPRESSION_EVENT
03:20:10.065,31.38,0,50,0,0.53,-0.91,EXPRESSION_EVENT
03:20:10.084,31.38,0,50,0,0.57,-0.92,EXPRESSION_EVENT
03:20:10.164,31.38,0,50,0,0.7,-0.92,EXPRESSION_EVENT
03:20:10.188,31.38,0,50,0,0.79,-0.92,EXPRESSION_EVENT
03:20:10.215,31.38,0,50,0,1.04,-0.88,EXPRESSION_EVENT
03:20:10.230,31.38,0,50,0,1.16,-0.86,EXPRESSION_EVENT
03:20:10.287,31.38,0,50,0,1.18,-0.83,EXPRESSION_EVENT
03:20:10.305,31.38,0,50,0,1.19,-0.82,EXPRESSION_EVENT
03:20:10.335,31.38,0,50,0,1.24,-0.83,EXPRESSION_EVENT
03:20:10.353,31.38,0,50,0,1.5,-0.84,EXPRESSION_EVENT
03:20:10.428,31.38,0,50,0,1.67,-0.85,EXPRESSION_EVENT
03:20:10.449,31.38,0,50,0,1.79,-0.86,EXPRESSION_EVENT
03:20:10.470,31.38,0,50,0,1.76,-0.87,EXPRESSION_EVENT
03:20:10.487,31.38,0,50,0,1.86,-0.89,EXPRESSION_EVENT
03:20:10.574,31.38,0,50,0,1.98,-0.91,EXPRESSION_EVENT
03:20:10.594,31.38,0,50,0,2.06,-0.93,EXPRESSION_EVENT
03:20:10.616,31.38,0,50,0,2.46,-0.93,EXPRESSION_EVENT
03:20:10.632,31.38,0,50,0,2.85,-0.92,EXPRESSION_EVENT
03:20:10.689,31.38,0,50,0,2.82,-0.94,EXPRESSION_EVENT
03:20:10.715,31.38,0,50,0,2.79,-0.96,EXPRESSION_EVENT
03:20:10.736,31.38,0,50,0,2.8,-0.95,EXPRESSION_EVENT
03:20:10.755,31.38,0,50,0,2.82,-0.93,EXPRESSION_EVENT
03:20:10.827,31.38,0,50,0,2.85,-0.86,EXPRESSION_EVENT
03:20:10.850,31.38,0,50,0,2.87,-0.82,EXPRESSION_EVENT
03:20:10.871,31.38,0,50,0,3.13,-0.79,EXPRESSION_EVENT
03:20:10.898,31.38,0,50,0,3.39,-0.77,EXPRESSION_EVENT
03:20:10.943,31.38,0,50,0,2.99,-0.75,EXPRESSION_EVENT
03:20:10.961,31.38,0,50,0,2.71,-0.74,EXPRESSION_EVENT
03:20:11.006,31.38,0,50,0,2.72,-0.75,EXPRESSION_EVENT
03:20:11.024,31.38,0,50,0,2.73,-0.76,EXPRESSION_EVENT
03:20:11.088,31.38,0,50,0,2.67,-0.7,EXPRESSION_EVENT
03:20:11.115,31.38,0,50,0,2.63,-0.66,EXPRESSION_EVENT
03:20:11.138,31.38,0,50,0,2.44,-0.69,EXPRESSION_EVENT
03:20:11.155,31.38,0,50,0,1.56,-0.71,EXPRESSION_EVENT
03:20:11.198,31.38,0,51,0,0.97,-0.72,EXPRESSION_EVENT
03:20:11.216,31.38,0,51,0,0.55,-0.73,EXPRESSION_EVENT
03:20:11.262,31.38,0,51,0,0.39,-0.71,EXPRESSION_EVENT
03:20:11.278,31.38,0,51,0,0.28,-0.69,EXPRESSION_EVENT
03:20:11.370,31.38,0,51,0,0.04,-0.7,EXPRESSION_EVENT
03:20:11.389,31.38,0,51,0,-0.12,-0.7,EXPRESSION_EVENT
03:20:11.415,31.38,0,51,0,-0.62,-0.73,EXPRESSION_EVENT
03:20:11.432,31.38,0,51,0,-1.83,-0.72,EXPRESSION_EVENT
03:20:11.487,31.38,0,51,0,-2.15,-0.71,EXPRESSION_EVENT
03:20:11.511,31.38,0,51,0,-2.38,-0.7,EXPRESSION_EVENT
03:20:11.535,31.38,0,51,0,-2.25,-0.7,EXPRESSION_EVENT
03:20:11.552,31.38,0,51,0,-3.04,-0.69,EXPRESSION_EVENT
03:20:11.621,31.38,0,51,0,-3.1,-0.73,EXPRESSION_EVENT
03:20:11.647,31.38,0,51,0,-3.13,-0.75,EXPRESSION_EVENT
03:20:11.668,31.38,0,51,12,-4.0,-0.8,EXPRESSION_EVENT
03:20:11.686,31.38,0,51,12,-4.6,-0.84,EXPRESSION_EVENT
03:20:11.743,31.38,0,52,12,-5.05,-0.83,EXPRESSION_EVENT
03:20:11.758,31.38,0,52,12,-5.37,-0.82,EXPRESSION_EVENT
03:20:11.836,31.38,0,52,12,-5.6,-0.87,EXPRESSION_EVENT
03:20:11.858,31.38,0,52,12,-5.77,-0.91,EXPRESSION_EVENT
03:20:11.882,31.38,0,52,12,-6.27,-0.9,EXPRESSION_EVENT
03:20:11.898,31.38,0,52,12,-6.29,-0.89,EXPRESSION_EVENT
03:20:11.934,31.38,0,52,12,-6.41,-0.89,EXPRESSION_EVENT
03:20:11.952,31.38,0,52,12,-5.7,-0.88,EXPRESSION_EVENT
03:20:11.998,31.38,0,52,12,-4.9,-0.87,EXPRESSION_EVENT
03:20:12.016,31.38,0,52,12,-4.48,-0.84,EXPRESSION_EVENT
03:20:12.064,31.38,0,52,12,-4.43,-0.83,EXPRESSION_EVENT
03:20:12.081,31.38,0,52,16,-5.26,-0.83,EXPRESSION_EVENT
03:20:12.140,31.38,0,52,16,-5.52,-0.82,EXPRESSION_EVENT
03:20:12.158,31.38,0,52,16,-5.27,-0.78,EXPRESSION_EVENT
