Time,Score,TensionZ,AsymZ,DurScore,SuppScore,BPM,BlinkRate,Flags
03:25:13.845,-0.2,0.27,-2.76,0.0,0.0,150,20,TACHYCARDIA 150bpm
03:25:13.864,-0.09,-0.28,-2.81,0.0,0.0,150,20,TACHYCARDIA 150bpm
03:25:13.932,-0.01,-0.53,-2.91,0.0,0.0,150,20,TACHYCARDIA 150bpm
03:25:13.951,0.05,-0.72,-2.98,0.0,0.0,150,20,TACHYCARDIA 150bpm
03:25:13.977,0.1,-0.98,-2.62,0.0,0.0,150,20,TACHYCARDIA 150bpm
03:25:13.994,0.15,-1.18,-2.35,0.0,0.0,150,20,TACHYCARDIA 150bpm
03:25:14.056,0.21,-0.88,-2.37,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.076,0.26,-0.66,-2.39,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.104,0.33,0.09,-2.89,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.122,0.4,0.65,-3.27,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.210,0.46,0.67,-3.27,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.231,0.51,0.68,-3.28,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.256,0.51,-0.15,-3.85,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.276,0.48,-0.51,-4.22,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.322,0.46,-0.21,-4.38,0.0,0.0,150,20,TACHYCARDIA 150bpm
03:25:14.344,0.45,0.01,-4.49,0.0,0.0,150,20,TACHYCARDIA 150bpm
03:25:14.374,0.43,-0.23,-4.5,0.0,0.0,150,20,TACHYCARDIA 150bpm
03:25:14.392,0.41,-0.4,-4.5,0.0,0.0,150,20,TACHYCARDIA 150bpm
03:25:14.438,0.37,-0.81,-4.71,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.458,0.31,-1.45,-4.44,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.528,0.23,-2.23,-4.15,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.549,0.15,-2.82,-3.94,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.581,0.09,-2.46,-3.75,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.599,0.08,-1.38,-4.13,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.661,0.13,-0.32,-3.57,0.0,0.0,150,24,TACHYCARDIA 150bpm
03:25:14.684,0.13,0.48,-3.15,0.0,0.0,150,24,TACHYCARDIA 150bpm | EXPRESSION EVENT
03:25:14.710,0.13,0.02,-2.86,0.0,0.0,150,20,TACHYCARDIA 150bpm | EXPRESSION EVENT
03:25:14.727,0.13,-0.31,-2.64,0.0,0.0,150,20,TACHYCARDIA 150bpm | EXPRESSION EVENT
03:25:14.793,0.13,-1.48,-2.34,0.0,0.0,150,20,TACHYCARDIA 150bpm | EXPRESSION EVENT
03:25:14.810,0.13,-2.36,-2.11,0.0,0.0,150,20,TACHYCARDIA 150bpm | EXPRESSION EVENT
03:25:14.848,0.13,-5.59,-2.38,0.0,0.0,150,20,TACHYCARDIA 150bpm | EXPRESSION EVENT
03:25:14.873,0.13,-9.8,-2.8,0.0,0.0,150,20,TACHYCARDIA 150bpm | EXPRESSION EVENT
03:25:14.901,0.13,-14.02,-2.87,0.0,0.0,150,20,TACHYCARDIA 150bpm | EXPRESSION EVENT
03:25:14.918,0.13,-17.17,-2.93,0.0,0.0,150,20,TACHYCARDIA 150bpm | EXPRESSION EVENT
03:25:14.996,0.13,-18.52,-3.86,0.0,0.0,150,20,TACHYCARDIA 150bpm | POSTURAL SHIFT | EXPRESSION EVENT
03:25:15.018,0.13,-19.52,-4.19,0.0,0.0,150,20,TACHYCARDIA 150bpm | POSTURAL SHIFT | EXPRESSION EVENT
03:25:15.057,0.13,-20.0,-5.16,0.0,0.0,48,20,POSTURAL SHIFT
03:25:15.076,0.13,-20.0,-5.84,0.0,0.0,48,20,POSTURAL SHIFT
03:25:15.110,0.13,-20.0,-5.92,0.0,0.0,48,20,POSTURAL SHIFT
03:25:15.129,0.13,-20.0,-5.42,0.0,0.0,48,20,POSTURAL SHIFT
03:25:15.174,0.13,-20.0,-5.27,0.0,0.0,48,20,POSTURAL SHIFT
03:25:15.191,0.13,-20.0,-5.16,0.0,0.0,48,20,POSTURAL SHIFT
03:25:15.238,0.13,-20.0,-4.48,0.0,0.0,48,20,
03:25:15.257,0.13,-20.0,-4.54,0.0,0.0,48,20,
03:25:15.334,0.13,-20.0,-4.59,0.0,0.0,48,20,
03:25:15.358,0.13,-20.0,-4.1,0.0,0.0,48,20,
03:25:15.385,0.13,-20.0,-3.56,0.0,0.0,48,24,EXPRESSION EVENT
03:25:15.402,0.13,-20.0,-3.16,0.0,0.0,48,24,EXPRESSION EVENT
03:25:15.460,0.13,-20.0,-2.76,0.0,0.0,48,24,EXPRESSION EVENT
03:25:15.478,0.13,-20.0,-2.45,0.0,0.0,48,24,EXPRESSION EVENT
03:25:15.510,0.13,-20.0,-2.23,0.0,0.0,48,24,EXPRESSION EVENT
03:25:15.529,0.13,-20.0,-2.1,0.0,0.0,48,24,EXPRESSION EVENT
03:25:15.574,0.13,-20.0,-1.77,0.0,0.0,48,24,EXPRESSION EVENT
03:25:15.590,0.13,-20.0,-1.53,0.0,0.0,48,24,EXPRESSION EVENT
03:25:15.638,0.13,-17.53,-1.74,0.0,0.0,48,24,
03:25:15.659,0.13,-11.38,-1.87,0.0,0.0,48,24,
03:25:15.702,0.13,-6.71,-2.11,0.0,0.0,48,24,
03:25:15.720,0.13,1.31,-1.91,0.0,0.0,48,24,
03:25:15.780,0.13,7.51,-1.86,0.0,0.0,48,24,
03:25:15.799,0.13,12.14,-1.47,0.0,0.0,48,24,
03:25:15.847,0.13,15.21,-1.58,0.0,0.0,48,24,
03:25:15.867,0.13,17.5,-1.67,0.0,0.0,48,24,
03:25:15.909,0.13,16.09,-1.26,0.0,0.0,48,24,
03:25:15.928,0.13,15.79,-0.88,0.0,0.0,48,24,
03:25:15.994,0.13,15.84,-0.55,0.0,0.0,48,24,
03:25:16.018,0.13,15.87,-0.3,0.0,0.0,48,24,
03:25:16.045,0.13,12.78,0.02,0.0,0.0,48,24,
03:25:16.064,0.13,10.47,0.26,0.0,0.0,48,24,
03:25:16.103,0.13,9.93,-0.33,0.0,0.0,48,24,
03:25:16.120,0.13,9.52,-0.77,0.0,0.0,48,24,
03:25:16.182,0.13,10.45,-0.91,0.0,0.0,48,24,
03:25:16.203,0.13,11.15,-1.01,0.0,0.0,48,24,
03:25:16.246,0.13,10.73,-1.17,0.0,0.0,48,24,
03:25:16.267,0.13,10.42,-1.28,0.0,0.0,48,24,
03:25:16.311,0.13,9.94,-1.5,0.0,0.0,48,24,
03:25:16.334,0.13,9.57,-1.66,0.0,0.0,48,24,
03:25:16.375,0.13,10.06,-1.44,0.0,0.0,48,24,
03:25:16.393,0.13,10.43,-1.28,0.0,0.0,48,24,
03:25:16.442,0.13,10.44,-0.46,0.0,0.0,48,24,
03:25:16.464,0.13,10.44,0.15,0.0,0.0,48,24,
03:25:16.503,0.13,12.44,0.25,0.0,0.0,48,24,
03:25:16.521,0.13,13.93,0.32,0.0,0.0,48,24,
03:25:16.588,0.13,10.54,-0.25,0.0,0.0,48,24,
03:25:16.612,0.13,8.0,-0.68,0.0,0.0,48,24,
03:25:16.647,0.13,8.65,-1.04,0.0,0.0,48,24,
03:25:16.668,0.13,9.13,-1.31,0.0,0.0,48,24,
03:25:16.712,0.13,8.51,-0.06,0.0,0.0,48,24,
03:25:16.731,0.13,8.04,0.88,0.0,0.0,48,24,
03:25:16.774,0.13,10.06,0.94,0.0,0.0,48,24,
03:25:16.795,0.13,11.56,0.98,0.0,0.0,48,24,
03:25:16.853,0.13,9.41,-0.06,0.0,0.0,48,24,
03:25:16.881,0.13,7.8,-0.84,0.0,0.0,48,24,
03:25:16.908,0.13,8.7,-1.15,0.0,0.0,48,24,
03:25:16.928,0.13,9.65,-0.27,0.0,0.0,48,24,
03:25:16.996,0.13,9.23,0.47,0.0,0.0,48,24,
03:25:17.021,0.13,8.91,1.02,0.0,0.0,48,24,
03:25:17.047,0.13,7.42,0.49,0.0,0.0,48,24,
03:25:17.063,0.13,6.3,0.12,0.0,0.0,48,24,
03:25:17.110,0.13,8.25,0.03,0.0,0.0,48,24,
03:25:17.128,0.13,9.71,-0.02,0.0,0.0,48,24,
03:25:17.187,0.13,11.75,-0.21,0.0,0.0,48,24,
03:25:17.219,0.13,12.15,-0.69,0.0,0.0,48,24,
03:25:17.243,0.13,11.7,-1.12,0.0,0.0,48,24,
03:25:17.261,0.13,11.15,-1.38,0.0,0.0,48,24,
03:25:17.317,0.13,9.69,-1.47,0.0,0.0,48,24,
03:25:17.338,0.13,8.59,-1.54,0.0,0.0,48,24,
03:25:17.381,0.13,5.89,-1.64,0.0,0.0,48,24,
03:25:17.400,0.13,5.09,-1.81,0.0,0.0,48,24,
03:25:17.460,0.13,4.85,-1.99,0.0,0.0,48,24,
03:25:17.483,0.13,4.67,-2.13,0.0,0.0,48,24,
03:25:17.512,0.13,8.59,-1.15,0.0,0.0,48,28,
03:25:17.529,0.13,11.52,-0.42,0.0,0.0,48,28,EXPRESSION EVENT
03:25:17.599,0.13,13.2,-0.63,0.0,0.0,48,28,EXPRESSION EVENT
03:25:17.625,0.13,14.45,-0.78,0.0,0.0,48,28,EXPRESSION EVENT
03:25:17.644,0.13,15.69,-0.49,0.0,0.0,48,28,EXPRESSION EVENT
03:25:17.661,0.13,16.62,-0.27,0.0,0.0,48,28,EXPRESSION EVENT
03:25:17.701,0.13,10.82,-1.81,0.0,0.0,48,28,EXPRESSION EVENT
03:25:17.717,0.13,6.48,-2.79,0.0,0.0,48,28,EXPRESSION EVENT
03:25:17.803,0.13,2.27,-2.85,0.0,0.0,48,28,EXPRESSION EVENT
03:25:17.826,0.13,-1.07,0.05,0.0,0.0,48,28,EXPRESSION EVENT
03:25:17.849,0.13,-2.72,2.05,0.0,0.0,48,28,EXPRESSION EVENT
03:25:17.868,0.13,-3.95,3.56,0.0,0.0,48,28,
03:25:17.925,0.13,-3.55,3.22,0.0,0.0,48,28,
03:25:17.944,0.13,-3.25,2.96,0.0,0.0,48,28,
03:25:17.974,0.13,-4.65,2.63,0.0,0.0,48,28,
03:25:17.994,0.13,-4.91,1.73,0.0,0.0,48,28,
03:25:18.062,0.13,-4.45,0.91,0.0,0.0,48,28,
03:25:18.082,0.13,-4.1,0.38,0.0,0.0,48,28,
03:25:18.112,0.13,-0.02,0.15,0.0,0.0,48,28,
03:25:18.130,0.13,2.95,-0.19,0.0,0.0,48,28,
03:25:18.197,0.13,2.06,0.59,0.0,0.0,48,28,
03:25:18.221,0.13,1.39,1.17,0.0,0.0,48,28,
03:25:18.249,0.13,2.09,1.44,0.0,0.0,48,28,
03:25:18.267,0.13,2.61,1.65,0.0,0.0,48,28,
03:25:18.310,0.13,1.21,2.02,0.0,0.0,48,28,
03:25:18.329,0.13,0.41,2.33,0.0,0.0,48,28,
03:25:18.388,0.13,0.39,2.28,0.0,0.0,48,28,
03:25:18.408,0.13,0.37,2.24,0.0,0.0,48,28,
03:25:18.438,0.13,4.22,1.17,0.0,0.0,48,28,
03:25:18.457,0.13,7.11,0.37,0.0,0.0,48,28,
03:25:18.528,0.13,5.99,0.52,0.0,0.0,48,28,
03:25:18.548,0.13,5.16,0.63,0.0,0.0,48,28,
03:25:18.581,0.13,6.91,-0.12,0.0,0.0,48,28,
03:25:18.600,0.13,5.32,-1.21,0.0,0.0,48,28,
03:25:18.672,0.13,4.98,-2.2,0.0,0.0,48,28,
03:25:18.693,0.13,4.72,-2.95,0.0,0.0,48,28,
03:25:18.720,0.13,5.66,-3.3,0.0,0.0,48,28,
03:25:18.742,0.13,6.79,-3.02,0.0,0.0,48,28,
03:25:18.774,0.13,8.1,-2.85,0.0,0.0,48,28,
03:25:18.792,0.13,9.09,-2.72,0.0,0.0,48,28,
03:25:18.839,0.13,8.41,-2.39,0.0,0.0,48,28,
03:25:18.858,0.13,7.89,-2.13,0.0,0.0,48,28,
03:25:18.902,0.13,11.44,-1.71,0.0,0.0,48,28,
03:25:18.919,0.13,14.09,-1.39,0.0,0.0,48,28,
03:25:19.006,0.13,14.46,-1.5,0.0,0.0,48,28,
03:25:19.027,0.13,14.73,-1.58,0.0,0.0,48,28,
03:25:19.051,0.13,13.13,-2.38,0.0,0.0,48,28,
03:25:19.073,0.13,11.92,-2.98,0.0,0.0,48,28,
03:25:19.110,0.13,10.84,-2.83,0.0,0.0,48,28,
03:25:19.130,0.13,10.03,-2.72,0.0,0.0,48,28,
03:25:19.175,0.13,7.57,-2.62,0.0,0.0,48,28,
03:25:19.193,0.13,5.73,-2.55,0.0,0.0,48,28,
03:25:19.265,0.13,4.75,-2.49,0.0,0.0,48,28,
03:25:19.287,0.13,4.02,-2.44,0.0,0.0,48,28,
03:25:19.310,0.13,3.31,-2.34,0.0,0.0,48,28,
03:25:19.330,0.13,2.72,-2.27,0.0,0.0,48,28,
03:25:19.382,0.13,2.1,-2.37,0.0,0.0,48,28,
03:25:19.401,0.13,-0.74,-2.5,0.0,0.0,48,28,
03:25:19.468,0.13,-3.41,-2.53,0.0,0.0,48,28,
03:25:19.489,0.13,-5.4,-2.56,0.0,0.0,48,28,
03:25:19.515,0.13,-6.17,-2.49,0.0,0.0,48,28,
03:25:19.534,0.13,-6.74,-2.44,0.0,0.0,48,28,
03:25:19.588,0.13,-6.41,-2.36,0.0,0.0,48,28,
03:25:19.613,0.13,-6.15,-2.31,0.0,0.0,48,28,
03:25:19.640,0.13,-4.38,-1.87,0.0,0.0,48,28,
03:25:19.659,0.13,-3.04,-1.53,0.0,0.0,48,28,
03:25:19.725,0.13,-1.65,-1.84,0.0,0.0,53,28,
03:25:19.743,0.13,-0.6,-2.07,0.0,0.0,53,28,
03:25:19.798,0.13,0.3,-1.94,0.0,0.0,53,28,
03:25:19.821,0.13,0.98,-1.56,0.0,0.0,53,28,
03:25:19.846,0.13,-0.16,-1.7,0.0,0.0,53,28,
03:25:19.862,0.13,-1.01,-1.81,0.0,0.0,53,28,
03:25:19.940,0.13,-1.2,-1.65,0.0,0.0,53,28,
03:25:19.965,0.13,1.18,-1.9,0.0,0.0,53,28,POSTURAL SHIFT
03:25:19.985,0.13,2.97,-2.08,0.0,0.0,53,28,POSTURAL SHIFT
03:25:20.004,0.13,4.92,-2.31,0.0,0.0,53,28,POSTURAL SHIFT
03:25:20.055,0.13,3.48,-2.04,0.0,0.0,53,28,POSTURAL SHIFT
03:25:20.078,0.13,2.4,-1.84,0.0,0.0,53,28,POSTURAL SHIFT
03:25:20.107,0.13,-1.53,-2.15,0.0,0.0,53,28,POSTURAL SHIFT
03:25:20.123,0.13,-4.47,-2.38,0.0,0.0,53,28,
03:25:20.199,0.13,-6.87,-2.48,0.0,0.0,53,28,
03:25:20.219,0.13,-8.67,-2.46,0.0,0.0,53,28,
03:25:20.248,0.13,-7.54,-3.2,0.0,0.0,48,28,
03:25:20.265,0.13,-6.69,-3.75,0.0,0.0,48,28,
03:25:20.308,-0.32,-7.55,-3.95,0.0,0.0,48,28,
03:25:20.327,-0.75,-8.19,-4.05,0.0,0.0,48,28,
03:25:20.403,-1.15,-8.56,-4.26,0.0,0.0,48,28,
03:25:20.427,-1.51,-8.83,-4.4,0.0,0.0,48,28,
03:25:20.448,-1.94,-11.67,-4.16,0.0,0.0,48,28,
03:25:20.467,-2.36,-12.5,-3.97,0.0,0.0,48,28,
03:25:20.515,-2.69,-11.98,-3.78,0.0,0.0,48,28,
03:25:20.536,-2.96,-11.59,-3.63,0.0,0.0,48,28,
03:25:20.603,-3.26,-13.06,-3.42,0.0,0.0,48,28,
03:25:20.625,-3.56,-14.15,-3.27,0.0,0.0,48,28,
03:25:20.649,-3.84,-14.32,-3.39,0.0,0.0,48,28,
03:25:20.668,-4.09,-14.53,-3.43,0.0,0.0,48,28,
03:25:20.732,-4.32,-14.75,-3.46,0.0,0.0,48,28,
03:25:20.751,-4.53,-14.91,-3.48,0.0,0.0,48,28,
03:25:20.776,-4.55,-11.04,-3.38,0.0,0.0,48,28,
03:25:20.793,-4.45,-8.14,-3.31,0.0,0.0,48,28,
03:25:20.867,-4.25,-5.92,-2.88,0.0,0.0,48,28,
03:25:20.889,-3.99,-4.26,-2.4,0.0,0.0,48,28,
03:25:20.913,-3.66,-2.05,-2.1,0.0,0.0,48,28,
03:25:20.934,-3.29,-0.25,-1.92,0.0,0.0,48,28,
03:25:20.980,-2.92,1.01,-2.33,0.0,0.0,48,28,
03:25:20.999,-2.53,2.82,-2.53,0.0,0.0,48,28,
03:25:21.046,-2.12,4.54,-2.71,0.0,0.0,48,28,
03:25:21.062,-1.7,5.82,-2.84,0.0,0.0,48,28,
03:25:21.125,-1.39,4.71,-2.83,0.0,0.0,48,28,
03:25:21.144,-1.14,3.88,-2.82,0.0,0.0,48,28,
03:25:21.174,-1.14,-0.98,-3.24,0.0,0.0,48,28,
03:25:21.193,-1.26,-3.71,-3.32,0.0,0.0,48,28,
03:25:21.237,-1.42,-5.04,-3.22,0.0,0.0,48,28,
03:25:21.258,-1.51,-3.72,-3.66,0.0,0.0,48,28,
03:25:21.302,-1.52,-1.67,-3.95,0.0,0.0,48,28,
03:25:21.319,-1.47,-0.14,-4.17,0.0,0.0,48,28,POSTURAL SHIFT
03:25:21.382,-1.56,-3.5,-4.17,0.0,0.0,48,28,
03:25:21.401,-1.75,-6.01,-4.17,0.0,0.0,48,28,
03:25:21.447,-1.91,-5.56,-4.39,0.0,0.0,48,28,
03:25:21.466,-2.04,-5.22,-4.55,0.0,0.0,48,28,
03:25:21.510,-2.11,-4.34,-4.52,0.0,0.0,48,28,
03:25:21.529,-2.14,-3.67,-4.37,0.0,0.0,48,28,
03:25:21.575,-2.17,-3.76,-4.28,0.0,0.0,48,28,
03:25:21.594,-2.2,-3.82,-4.21,0.0,0.0,48,28,
03:25:21.639,-2.25,-4.86,-3.83,0.0,0.0,48,32,
