Timestamp,Score,Physio,OptHR,BlinkRate,AU4_Z,AU23_Z,Flags
03:06:24.607,31.11,24.81,48,12,1.16,-1.12,AU4 MICRO-LEAKAGE
03:06:24.625,31.06,24.59,48,12,1.2,-1.11,AU4 MICRO-LEAKAGE
03:06:24.694,31.0,24.49,48,12,1.23,-1.12,AU4 MICRO-LEAKAGE
03:06:24.713,30.94,24.41,48,12,1.25,-1.12,AU4 MICRO-LEAKAGE
03:06:24.739,30.91,24.58,48,12,1.21,-1.11,AU4 MICRO-LEAKAGE
03:06:24.756,30.89,24.7,48,12,1.18,-1.11,AU4 MICRO-LEAKAGE
03:06:24.825,30.85,24.5,48,12,1.19,-1.08,AU4 MICRO-LEAKAGE
03:06:24.845,30.8,24.36,48,12,1.2,-1.07,AU4 MICRO-LEAKAGE
03:06:24.870,30.16,24.4,48,16,1.2,-1.07,
03:06:24.888,29.58,24.43,48,16,1.2,-1.07,
03:06:24.965,29.09,24.61,48,16,1.16,-1.08,
03:06:24.987,28.65,24.74,48,16,1.14,-1.08,
03:06:25.011,28.26,24.71,48,16,1.15,-1.09,
03:06:25.028,27.9,24.69,48,16,1.16,-1.09,
03:06:25.087,27.65,25.36,48,16,1.02,-1.1,
03:06:25.114,27.47,25.86,48,16,0.93,-1.1,
03:06:25.142,27.44,27.16,48,16,0.7,-1.12,
03:06:25.160,28.11,28.12,48,16,0.53,-1.13,AU4 MICRO-LEAKAGE
03:06:25.221,28.06,27.65,48,16,0.62,-1.13,
03:06:25.243,28.01,27.54,48,16,0.63,-1.12,
03:06:25.269,27.97,27.58,48,16,0.61,-1.11,
03:06:25.289,28.5,27.32,48,16,0.58,-1.01,AU4 MICRO-LEAKAGE
03:06:25.341,28.96,27.05,48,16,0.53,-0.9,AU4 MICRO-LEAKAGE
03:06:25.359,29.41,27.46,48,16,0.5,-0.95,AU4 MICRO-LEAKAGE
03:06:25.441,29.19,27.19,48,16,0.57,-0.97,
03:06:25.463,28.97,27.0,48,16,0.61,-0.99,
03:06:25.487,28.76,26.93,48,16,0.65,-1.02,
03:06:25.506,28.58,26.89,48,16,0.67,-1.03,
03:06:25.536,28.5,27.82,48,16,0.53,-1.05,
03:06:25.555,28.5,28.49,48,16,0.42,-1.06,
03:06:25.617,28.73,30.78,48,16,0.06,-1.08,
03:06:25.637,29.69,32.41,48,16,-0.19,-1.09,AU4 MICRO-LEAKAGE
03:06:25.665,30.54,32.15,48,16,-0.16,-1.08,AU4 MICRO-LEAKAGE
03:06:25.684,31.28,31.96,48,16,-0.14,-1.07,AU4 MICRO-LEAKAGE
03:06:25.767,31.17,30.13,48,16,0.16,-1.07,
03:06:25.789,30.9,28.45,48,16,0.43,-1.07,
03:06:25.809,30.55,27.49,48,16,0.59,-1.06,
03:06:25.828,30.17,26.7,48,16,0.72,-1.05,
03:06:25.869,29.82,26.65,48,16,0.72,-1.04,
03:06:25.886,29.5,26.62,48,16,0.72,-1.03,
03:06:25.935,29.28,27.28,48,16,0.62,-1.05,
03:06:25.954,29.43,24.87,48,16,1.01,-0.98,AU4 MICRO-LEAKAGE
03:06:25.999,29.58,24.9,48,16,0.95,-0.93,AU4 MICRO-LEAKAGE
03:06:26.019,29.64,24.13,48,12,1.1,-0.93,AU4 MICRO-LEAKAGE
03:06:26.087,29.66,23.89,48,12,1.17,-0.94,AU4 MICRO-LEAKAGE
03:06:26.106,29.67,23.72,48,12,1.22,-0.95,AU4 MICRO-LEAKAGE
03:06:26.153,29.59,22.93,48,12,1.31,-0.87,AU4 MICRO-LEAKAGE
03:06:26.173,29.47,22.38,48,12,1.37,-0.81,AU4 MICRO-LEAKAGE
03:06:26.205,29.22,20.94,48,12,1.78,-0.81,AU4 MICRO-LEAKAGE
03:06:26.222,28.91,20.16,48,12,2.07,-0.82,AU4 MICRO-LEAKAGE
03:06:26.269,28.34,17.15,48,16,2.44,-0.43,AU4 MICRO-LEAKAGE
03:06:26.288,27.61,15.06,48,16,2.7,-0.16,AU4 MICRO-LEAKAGE
03:06:26.360,26.99,15.38,48,16,2.28,-0.09,AU4 MICRO-LEAKAGE
03:06:26.381,26.47,15.79,48,16,1.98,-0.04,AU4 MICRO-LEAKAGE
03:06:26.405,26.13,17.16,48,16,1.91,-0.23,AU4 MICRO-LEAKAGE
03:06:26.423,25.93,18.11,48,16,1.86,-0.36,AU4 MICRO-LEAKAGE
03:06:26.463,25.35,20.12,48,16,1.58,-0.55,
03:06:26.482,24.98,21.61,48,16,1.38,-0.68,
03:06:26.563,24.8,23.23,53,16,1.16,-0.8,
03:06:26.582,25.36,24.41,53,16,1.0,-0.89,AU4 MICRO-LEAKAGE
03:06:26.608,26.09,26.68,53,16,0.66,-0.98,AU4 MICRO-LEAKAGE
03:06:26.627,26.92,28.38,53,16,0.43,-1.04,AU4 MICRO-LEAKAGE
03:06:26.700,27.59,27.62,53,16,0.58,-1.08,AU4 MICRO-LEAKAGE
03:06:26.720,28.74,27.11,53,16,0.69,-1.1,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:06:26.743,29.94,28.73,53,16,0.42,-1.11,AU4 MICRO-LEAKAGE | AU23 MICRO-LEAKAGE
03:06:26.763,30.62,30.73,53,16,0.11,-1.13,AU4 MICRO-LEAKAGE
03:06:26.798,31.31,31.55,53,16,-0.02,-1.14,AU4 MICRO-LEAKAGE
03:06:26.815,31.99,32.12,53,16,-0.1,-1.15,AU4 MICRO-LEAKAGE
03:06:26.874,32.58,31.83,53,16,-0.06,-1.14,AU4 MICRO-LEAKAGE
03:06:26.892,33.08,31.62,53,16,-0.03,-1.14,AU4 MICRO-LEAKAGE
03:06:26.967,33.59,32.14,53,16,-0.11,-1.14,AU4 MICRO-LEAKAGE
03:06:26.987,34.08,32.5,53,16,-0.17,-1.14,AU4 MICRO-LEAKAGE
03:06:27.009,33.82,31.47,53,16,0.01,-1.15,
03:06:27.027,33.51,30.75,53,16,0.13,-1.16,
03:06:27.093,33.19,30.34,48,16,0.19,-1.16,
03:06:27.117,32.88,30.06,48,16,0.23,-1.15,
03:06:27.139,32.6,30.06,48,16,0.21,-1.12,
03:06:27.158,32.3,29.57,48,16,0.28,-1.11,
03:06:27.220,31.98,29.15,48,16,0.35,-1.11,
03:06:27.239,31.67,28.86,48,16,0.39,-1.1,
03:06:27.264,31.63,31.31,48,20,-0.0,-1.11,
03:06:27.280,31.77,33.04,48,20,-0.28,-1.12,
03:06:27.367,31.77,0,48,20,-0.06,-1.11,EXPRESSION_EVENT
03:06:27.388,31.77,0,48,20,0.01,-1.11,EXPRESSION_EVENT
03:06:28.406,31.77,0,95,24,0.92,-1.13,EXPRESSION_EVENT
03:06:28.424,31.77,0,95,24,0.64,-1.13,EXPRESSION_EVENT
03:06:28.481,31.77,0,95,24,0.58,-1.13,EXPRESSION_EVENT
03:06:28.500,31.77,0,95,24,0.55,-1.13,EXPRESSION_EVENT
03:06:28.559,31.77,0,95,24,0.32,-1.13,EXPRESSION_EVENT
03:06:28.580,31.77,0,95,24,0.17,-1.12,EXPRESSION_EVENT
03:06:28.607,31.77,0,95,24,0.06,-1.12,EXPRESSION_EVENT
03:06:28.625,31.77,0,95,24,-0.01,-1.12,EXPRESSION_EVENT
03:06:31.621,32.66,31.6,96,32,-0.14,-0.99,"TACHYCARDIA (96bpm, thr 79)"
03:06:31.683,33.42,31.3,96,32,-0.09,-0.99,"TACHYCARDIA (96bpm, thr 79)"
03:06:31.702,34.09,31.1,96,32,-0.05,-1.0,"TACHYCARDIA (96bpm, thr 79)"
03:06:31.742,34.63,30.46,96,32,0.05,-0.99,"TACHYCARDIA (96bpm, thr 79)"
03:06:31.760,35.09,30.25,96,32,0.07,-0.99,"TACHYCARDIA (96bpm, thr 79)"
03:06:31.828,35.51,30.29,96,32,0.06,-0.98,"TACHYCARDIA (96bpm, thr 79)"
03:06:31.850,35.89,30.31,96,32,0.05,-0.97,"TACHYCARDIA (96bpm, thr 79)"
03:06:31.877,36.4,32.03,96,32,-0.23,-0.97,"TACHYCARDIA (96bpm, thr 79)"
03:06:31.898,36.98,33.21,96,32,-0.42,-0.97,"TACHYCARDIA (96bpm, thr 79)"
03:06:31.936,37.62,34.37,96,32,-0.62,-0.97,"TACHYCARDIA (96bpm, thr 79)"
03:06:31.954,38.27,35.14,96,32,-0.75,-0.97,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.001,39.48,35.3,96,28,-0.78,-0.98,"AU4 MICRO-LEAKAGE | TACHYCARDIA (96bpm, thr 79)"
03:06:32.021,40.57,35.41,96,28,-0.8,-0.98,"AU4 MICRO-LEAKAGE | TACHYCARDIA (96bpm, thr 79)"
03:06:32.063,41.53,35.15,96,28,-0.75,-0.98,"AU4 MICRO-LEAKAGE | TACHYCARDIA (96bpm, thr 79)"
03:06:32.084,42.37,34.95,96,28,-0.71,-0.98,"AU4 MICRO-LEAKAGE | TACHYCARDIA (96bpm, thr 79)"
03:06:32.165,43.1,34.63,96,28,-0.65,-0.98,"AU4 MICRO-LEAKAGE | TACHYCARDIA (96bpm, thr 79)"
03:06:32.188,43.66,33.77,96,28,-0.52,-0.97,"AU4 MICRO-LEAKAGE | TACHYCARDIA (96bpm, thr 79)"
03:06:32.211,43.51,33.14,96,28,-0.42,-0.96,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.232,43.35,32.92,96,28,-0.38,-0.95,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.287,43.2,32.89,96,28,-0.38,-0.95,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.306,43.07,32.86,96,28,-0.38,-0.94,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.337,43.02,33.59,96,28,-0.5,-0.95,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.356,43.03,34.08,96,28,-0.59,-0.95,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.399,43.03,34.1,96,28,-0.59,-0.95,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.418,43.04,34.11,96,28,-0.6,-0.94,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.479,43.05,34.11,96,28,-0.61,-0.93,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.499,43.06,34.11,96,28,-0.62,-0.92,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.557,43.06,34.15,96,28,-0.63,-0.91,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.586,43.08,34.17,96,28,-0.65,-0.9,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.610,43.15,34.83,96,28,-0.75,-0.92,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.629,43.26,35.28,96,28,-0.82,-0.93,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.669,43.35,35.17,96,28,-0.81,-0.91,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.688,43.43,35.08,96,28,-0.81,-0.9,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.757,43.44,34.54,96,28,-0.71,-0.9,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.780,43.44,34.42,96,28,-0.68,-0.91,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.804,43.43,34.33,96,28,-0.65,-0.92,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.823,43.4,34.16,96,28,-0.62,-0.92,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.874,43.37,34.14,96,28,-0.62,-0.93,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.895,43.35,34.13,96,28,-0.61,-0.93,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.966,43.3,33.9,96,28,-0.58,-0.92,"TACHYCARDIA (96bpm, thr 79)"
03:06:32.988,43.25,33.73,96,28,-0.55,-0.92,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.014,43.24,34.2,96,28,-0.62,-0.93,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.036,43.28,34.57,96,28,-0.68,-0.94,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.069,43.34,34.89,96,28,-0.73,-0.95,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.089,43.41,35.08,96,28,-0.76,-0.95,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.152,43.5,35.3,96,28,-0.8,-0.95,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.174,43.59,35.45,96,28,-0.83,-0.95,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.203,43.67,35.36,96,28,-0.81,-0.96,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.222,43.73,35.3,96,28,-0.8,-0.96,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.262,43.79,35.28,96,28,-0.79,-0.96,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.280,43.84,35.26,96,28,-0.78,-0.97,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.366,43.89,35.41,96,28,-0.81,-0.97,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.389,43.96,35.51,96,28,-0.83,-0.97,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.410,44.01,35.53,96,28,-0.85,-0.95,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.430,44.05,35.34,96,28,-0.81,-0.95,"TACHYCARDIA (96bpm, thr 79)"
03:06:33.489,43.16,35.23,48,28,-0.8,-0.94,
03:06:33.515,42.36,35.15,48,28,-0.79,-0.94,
03:06:33.538,41.62,34.95,48,28,-0.75,-0.94,
03:06:33.558,40.94,34.78,48,28,-0.72,-0.94,
03:06:34.162,40.31,34.62,51,28,-0.69,-0.94,
03:06:34.189,39.73,34.51,51,28,-0.67,-0.94,
03:06:34.216,39.15,33.95,51,28,-0.57,-0.95,
03:06:34.239,38.59,33.56,51,28,-0.49,-0.95,
03:06:34.260,37.99,32.63,51,28,-0.33,-0.96,
03:06:34.280,37.39,31.96,51,28,-0.21,-0.97,
03:06:34.301,36.79,31.34,51,28,-0.11,-0.97,
03:06:34.334,36.2,30.91,51,28,-0.04,-0.97,
03:06:34.352,35.64,30.6,51,28,0.01,-0.98,
03:06:34.427,35.07,30.01,51,28,0.1,-0.97,
03:06:34.452,34.5,29.32,51,28,0.21,-0.97,
03:06:34.471,34.53,28.83,51,28,0.29,-0.98,AU4 MICRO-LEAKAGE
03:06:34.489,34.53,28.51,51,28,0.35,-0.98,AU4 MICRO-LEAKAGE
03:06:34.565,34.51,28.29,51,28,0.39,-0.99,AU4 MICRO-LEAKAGE
03:06:34.587,34.47,28.15,51,28,0.42,-0.99,AU4 MICRO-LEAKAGE
03:06:34.609,34.5,28.79,51,28,0.32,-1.0,AU4 MICRO-LEAKAGE
03:06:34.628,33.95,28.97,51,28,0.27,-0.98,
03:06:34.679,33.45,28.95,51,28,0.26,-0.96,
03:06:34.700,33.0,28.93,51,28,0.25,-0.94,
03:06:34.734,32.62,29.21,51,28,0.2,-0.94,
03:06:34.748,32.3,29.4,51,28,0.18,-0.94,
03:06:34.830,32.01,29.41,51,28,0.18,-0.95,
03:06:34.857,31.75,29.42,51,28,0.18,-0.95,
03:06:34.876,31.33,27.58,51,28,0.49,-0.96,
03:06:34.894,30.82,26.22,51,28,0.74,-0.98,
03:06:34.964,30.61,22.67,51,32,1.5,-0.97,AU4 MICRO-LEAKAGE
03:06:34.981,30.25,20.99,51,32,2.03,-0.96,AU4 MICRO-LEAKAGE
03:06:35.006,29.87,20.47,51,32,2.3,-0.98,AU4 MICRO-LEAKAGE
03:06:35.025,29.5,20.23,51,36,2.41,-0.98,AU4 MICRO-LEAKAGE
03:06:35.091,29.15,19.99,51,36,2.56,-0.98,AU4 MICRO-LEAKAGE
03:06:35.109,28.82,19.84,51,36,2.66,-0.99,AU4 MICRO-LEAKAGE
03:06:35.136,28.54,19.98,51,36,2.56,-0.98,AU4 MICRO-LEAKAGE
03:06:35.154,28.33,20.43,51,36,2.28,-0.97,AU4 MICRO-LEAKAGE
03:06:35.225,28.2,21.03,51,36,2.0,-0.96,AU4 MICRO-LEAKAGE
03:06:35.244,28.13,21.54,51,36,1.81,-0.95,AU4 MICRO-LEAKAGE
03:06:35.268,27.99,20.73,51,36,2.09,-0.94,AU4 MICRO-LEAKAGE
03:06:35.287,27.41,22.18,51,36,1.59,-0.94,
03:06:35.367,27.57,23.05,51,36,1.36,-0.93,AU4 MICRO-LEAKAGE
03:06:35.387,27.79,23.74,51,36,1.19,-0.93,AU4 MICRO-LEAKAGE
03:06:35.411,28.03,24.17,51,36,1.09,-0.92,AU4 MICRO-LEAKAGE
03:06:35.429,28.27,24.48,51,36,1.01,-0.91,AU4 MICRO-LEAKAGE
03:06:35.470,28.59,25.43,51,36,0.82,-0.9,AU4 MICRO-LEAKAGE
03:06:35.489,28.86,25.3,51,36,0.84,-0.9,AU4 MICRO-LEAKAGE
03:06:35.568,29.07,24.93,51,36,0.91,-0.9,AU4 MICRO-LEAKAGE
03:06:35.590,29.23,24.67,51,36,0.96,-0.9,AU4 MICRO-LEAKAGE
03:06:35.612,29.5,25.98,51,36,0.71,-0.89,AU4 MICRO-LEAKAGE
03:06:35.629,29.89,27.32,51,36,0.49,-0.91,AU4 MICRO-LEAKAGE
03:06:35.662,30.38,28.87,51,36,0.24,-0.92,AU4 MICRO-LEAKAGE
03:06:35.679,30.92,29.73,51,36,0.12,-0.94,AU4 MICRO-LEAKAGE
03:06:35.773,31.4,29.77,51,36,0.12,-0.95,AU4 MICRO-LEAKAGE
03:06:35.795,31.84,29.79,51,36,0.12,-0.96,AU4 MICRO-LEAKAGE
03:06:35.820,32.23,29.73,51,36,0.13,-0.95,AU4 MICRO-LEAKAGE
03:06:35.836,32.71,31.03,51,36,-0.07,-0.96,AU4 MICRO-LEAKAGE
