Timestamp,Composite_Stress_Score,Optical_BPM,Blink_BPM,AU4_Corrugator_Z_Score,AU23_Orbicularis_Oris_Z_Score,Detected_Anomalies
12:08:39.156,7.88,58,8,-0.28,0.78,COGNITIVE RIGIDITY
12:08:39.177,7.79,58,8,-0.2,0.8,COGNITIVE RIGIDITY
12:08:39.220,7.66,58,8,-0.11,0.81,COGNITIVE RIGIDITY
12:08:39.240,7.54,58,8,-0.14,0.85,COGNITIVE RIGIDITY
12:08:39.283,7.44,58,8,-0.19,0.86,COGNITIVE RIGIDITY
12:08:39.304,7.37,58,8,-0.22,0.87,COGNITIVE RIGIDITY
12:08:39.348,7.3,58,8,-0.19,0.87,COGNITIVE RIGIDITY
12:08:39.367,7.25,58,8,-0.24,0.87,COGNITIVE RIGIDITY
12:08:39.411,7.24,58,8,-0.28,0.85,COGNITIVE RIGIDITY
12:08:39.427,7.27,58,8,-0.28,0.77,COGNITIVE RIGIDITY
12:08:39.501,7.33,58,7,-0.27,0.71,COGNITIVE RIGIDITY
12:08:39.534,7.39,58,7,-0.26,0.66,COGNITIVE RIGIDITY
12:08:39.559,7.41,58,7,-0.16,0.66,COGNITIVE RIGIDITY
12:08:39.575,7.36,61,7,-0.06,0.67,COGNITIVE RIGIDITY
12:08:39.631,7.26,61,7,0.01,0.73,COGNITIVE RIGIDITY
12:08:39.671,7.12,61,7,0.05,0.78,COGNITIVE RIGIDITY
12:08:39.692,6.95,61,7,0.11,0.81,COGNITIVE RIGIDITY
12:08:39.710,6.74,61,7,0.17,0.85,COGNITIVE RIGIDITY
12:08:39.745,6.52,61,7,0.21,0.88,COGNITIVE RIGIDITY
12:08:39.759,6.31,61,7,0.21,0.91,COGNITIVE RIGIDITY
12:08:39.845,6.12,61,7,0.19,0.94,COGNITIVE RIGIDITY
12:08:39.870,5.91,61,7,0.25,0.94,COGNITIVE RIGIDITY
12:08:39.887,5.68,61,7,0.36,0.93,COGNITIVE RIGIDITY
12:08:39.906,5.5,61,7,0.31,0.92,COGNITIVE RIGIDITY
12:08:39.981,5.36,61,7,0.26,0.9,COGNITIVE RIGIDITY
12:08:40.007,5.27,61,7,0.23,0.89,COGNITIVE RIGIDITY
12:08:40.026,5.17,61,7,0.2,0.94,COGNITIVE RIGIDITY
12:08:40.045,5.1,61,7,0.18,0.93,COGNITIVE RIGIDITY
12:08:40.093,5.05,60,7,0.15,0.92,COGNITIVE RIGIDITY
12:08:40.118,5.06,60,7,0.11,0.86,COGNITIVE RIGIDITY
12:08:40.160,5.12,60,7,0.08,0.79,COGNITIVE RIGIDITY
12:08:40.185,5.21,60,7,0.06,0.74,COGNITIVE RIGIDITY
12:08:40.221,5.25,60,7,-0.04,0.92,COGNITIVE RIGIDITY
12:08:40.241,5.26,60,7,-0.11,1.04,COGNITIVE RIGIDITY
12:08:40.275,5.27,60,7,-0.18,1.11,COGNITIVE RIGIDITY
12:08:40.291,5.51,60,7,-0.22,0.69,COGNITIVE RIGIDITY
12:08:40.376,5.74,60,7,-0.05,0.48,COGNITIVE RIGIDITY
12:08:40.402,5.96,60,7,0.07,0.34,COGNITIVE RIGIDITY
12:08:40.425,6.28,60,7,0.15,0.01,COGNITIVE RIGIDITY
12:08:40.450,6.96,60,7,-0.42,-0.19,COGNITIVE RIGIDITY
12:08:40.483,7.93,60,7,-0.98,-0.36,COGNITIVE RIGIDITY
12:08:40.505,8.82,60,7,-1.0,-0.36,POSTURAL AVOIDANCE
12:08:40.548,9.86,60,6,-1.45,-0.4,POSTURAL AVOIDANCE
12:08:40.568,10.63,60,6,-0.99,-0.51,POSTURAL AVOIDANCE
12:08:40.609,11.23,48,6,-0.75,-0.58,POSTURAL AVOIDANCE
12:08:40.627,11.81,48,6,-0.8,-0.6,POSTURAL AVOIDANCE
12:08:40.674,12.31,48,6,-0.75,-0.62,POSTURAL AVOIDANCE
12:08:40.690,12.62,48,6,-0.45,-0.62,POSTURAL AVOIDANCE
12:08:40.782,12.8,48,6,-0.25,-0.63,POSTURAL AVOIDANCE
12:08:40.810,12.89,48,6,-0.11,-0.63,POSTURAL AVOIDANCE
12:08:40.834,12.93,48,6,-0.03,-0.62,POSTURAL AVOIDANCE
12:08:40.853,13.04,48,6,-0.18,-0.63,POSTURAL AVOIDANCE
12:08:40.881,13.16,48,6,-0.2,-0.65,POSTURAL AVOIDANCE
12:08:40.898,13.28,48,6,-0.22,-0.66,POSTURAL AVOIDANCE
12:08:40.975,13.37,48,6,-0.17,-0.67,POSTURAL AVOIDANCE
12:08:41.003,13.45,48,6,-0.14,-0.68,POSTURAL AVOIDANCE
12:08:41.021,13.4,48,6,0.03,-0.64,POSTURAL AVOIDANCE
12:08:41.039,13.29,48,6,0.11,-0.58,POSTURAL AVOIDANCE
12:08:41.075,13.21,48,6,0.05,-0.53,POSTURAL AVOIDANCE
12:08:41.091,12.92,48,6,0.42,-0.49,POSTURAL AVOIDANCE
12:08:41.180,11.5,71,6,0.71,-0.45,
12:08:41.205,9.96,71,6,1.17,-0.41,
12:08:41.224,8.44,71,6,1.39,-0.34,
12:08:41.243,6.88,71,6,1.78,-0.34,
12:08:41.281,5.42,71,6,1.89,-0.35,
12:08:41.299,3.99,71,6,2.17,-0.39,
12:08:41.377,2.64,71,6,2.33,-0.42,
12:08:41.410,1.38,71,6,2.43,-0.44,
12:08:41.426,0.42,71,6,2.1,-0.46,
12:08:41.448,-0.54,71,6,2.32,-0.49,
12:08:41.476,-1.47,71,6,2.5,-0.53,
12:08:41.492,-2.32,71,6,2.54,-0.54,
12:08:41.588,-3.01,71,6,2.39,-0.56,
12:08:41.618,-3.57,71,6,2.29,-0.57,
12:08:41.637,-3.98,71,6,2.11,-0.58,
12:08:41.655,-4.33,71,6,2.09,-0.6,
12:08:41.688,-4.61,48,6,2.03,-0.61,
12:08:41.706,-4.61,48,6,1.55,-0.61,
12:08:41.748,-4.43,48,6,1.16,-0.6,
12:08:41.772,-4.37,48,6,1.39,-0.61,
12:08:41.812,-4.42,48,6,1.58,-0.61,
12:08:41.833,-4.36,48,6,1.36,-0.59,
12:08:41.876,-4.16,48,6,1.05,-0.58,
12:08:41.898,-3.88,48,6,0.84,-0.57,
12:08:41.984,-3.59,48,5,0.73,-0.55,
12:08:42.017,-3.29,48,5,0.65,-0.54,
12:08:42.037,-3.04,48,5,0.69,-0.53,
12:08:42.053,-2.87,48,5,0.78,-0.52,
12:08:42.091,-2.73,48,5,0.8,-0.5,
12:08:42.114,-2.61,48,5,0.8,-0.5,
12:08:42.154,-2.51,48,5,0.82,-0.49,
12:08:42.175,-2.47,48,5,0.88,-0.46,
12:08:42.210,-2.39,48,5,0.77,-0.44,
12:08:42.226,-2.35,48,5,0.84,-0.44,
12:08:42.303,-2.36,48,5,0.92,-0.44,
12:08:42.332,-2.38,48,5,0.96,-0.45,
12:08:42.356,-2.4,48,5,0.99,-0.46,
12:08:42.372,-2.41,48,5,0.97,-0.47,
12:08:42.433,-2.4,48,5,0.94,-0.49,
12:08:42.460,-2.37,48,5,0.93,-0.5,
12:08:42.486,-2.35,48,5,0.93,-0.5,
12:08:42.505,-2.28,48,5,0.84,-0.5,
12:08:42.547,-2.15,48,5,0.71,-0.51,
12:08:42.565,-2.04,48,5,0.71,-0.51,
12:08:42.610,-1.96,48,5,0.77,-0.51,
12:08:42.643,-1.94,48,5,0.88,-0.52,
12:08:42.676,-2.0,48,5,1.02,-0.53,
12:08:42.692,-2.09,48,5,1.13,-0.53,
12:08:42.753,-2.22,54,5,1.19,-0.53,
12:08:42.770,-2.4,54,5,1.35,-0.53,
12:08:42.820,-2.63,54,5,1.47,-0.53,
12:08:42.837,-2.88,54,5,1.54,-0.52,
12:08:42.882,-3.11,54,5,1.57,-0.52,
12:08:42.902,-3.28,54,5,1.47,-0.5,
12:08:42.948,-3.39,54,5,1.36,-0.49,
12:08:42.971,-3.46,54,5,1.29,-0.49,
12:08:43.014,-3.5,54,5,1.29,-0.5,
12:08:43.036,-3.61,54,5,1.43,-0.52,
12:08:43.076,-3.76,54,5,1.56,-0.54,
12:08:43.098,-3.93,54,5,1.64,-0.54,
12:08:43.154,-4.12,54,5,1.69,-0.54,
12:08:43.174,-4.28,54,5,1.69,-0.53,
12:08:43.218,-4.45,54,5,1.72,-0.52,
12:08:43.239,-4.67,54,5,1.83,-0.5,
12:08:43.310,-4.81,53,5,1.7,-0.49,
12:08:43.336,-4.9,53,5,1.62,-0.48,
12:08:43.357,-4.93,53,5,1.54,-0.51,
12:08:43.376,-4.94,53,5,1.52,-0.52,
12:08:43.412,-4.96,53,5,1.56,-0.53,
12:08:43.431,-4.97,53,5,1.53,-0.52,
12:08:43.501,-4.98,53,5,1.52,-0.51,
12:08:43.522,-4.99,53,5,1.52,-0.5,
12:08:43.554,-5.11,53,5,1.75,-0.51,
12:08:43.572,-5.39,53,5,2.11,-0.53,
12:08:43.644,-5.77,53,5,2.39,-0.54,
12:08:43.672,-6.15,53,5,2.44,-0.53,
12:08:43.691,-6.49,53,5,2.42,-0.51,
12:08:43.709,-6.78,53,5,2.38,-0.5,
12:08:43.764,-6.99,53,5,2.29,-0.5,
12:08:43.791,-7.16,53,5,2.22,-0.5,
12:08:43.818,-7.27,54,5,2.16,-0.5,
12:08:43.837,-7.29,54,5,2.0,-0.52,
12:08:43.894,-7.23,54,5,1.89,-0.55,
12:08:43.916,-7.2,54,5,1.95,-0.57,
12:08:43.954,-7.2,54,4,2.04,-0.59,
12:08:43.971,-7.16,54,4,1.95,-0.6,
12:08:44.043,-7.1,54,4,1.91,-0.6,
12:08:44.068,-7.02,54,4,1.88,-0.61,
12:08:44.090,-7.0,54,4,1.87,-0.49,
12:08:44.109,-7.12,54,4,2.03,-0.39,
12:08:44.162,-7.41,54,4,2.35,-0.34,
12:08:44.195,-7.81,54,4,2.58,-0.31,
12:08:44.222,-8.37,54,4,2.71,-0.03,
12:08:44.239,-8.89,54,4,2.6,0.12,
12:08:44.276,-9.44,54,4,2.44,0.45,
12:08:44.299,-10.0,54,4,2.32,0.68,
12:08:44.355,-10.51,54,9,2.03,1.01,
12:08:44.373,-10.66,54,9,1.33,1.07,
12:08:44.420,-10.73,54,9,1.17,1.1,
12:08:44.439,-10.75,54,9,1.06,1.12,
12:08:44.483,-10.26,54,9,0.62,0.56,
12:08:44.502,-9.48,54,9,0.31,0.17,
12:08:44.570,-9.1,54,9,0.4,0.74,
12:08:44.597,-9.08,54,9,0.66,1.11,
12:08:44.619,-9.4,54,9,1.08,1.38,
12:08:44.638,-9.62,54,9,0.76,1.56,
12:08:44.696,-7.49,54,9,-0.08,1.74,FORCED AFFECT (NON-DUCHENNE)
12:08:44.724,-5.69,54,9,0.09,1.81,FORCED AFFECT (NON-DUCHENNE)
12:08:44.760,-4.22,54,9,0.29,1.91,FORCED AFFECT (NON-DUCHENNE)
12:08:44.783,-3.13,54,9,0.61,2.06,FORCED AFFECT (NON-DUCHENNE)
12:08:44.827,-2.32,54,9,0.81,2.18,FORCED AFFECT (NON-DUCHENNE)
12:08:44.854,-1.77,54,9,1.3,2.08,FORCED AFFECT (NON-DUCHENNE)
12:08:44.891,-1.44,60,9,1.56,2.12,FORCED AFFECT (NON-DUCHENNE)
12:08:44.916,-1.35,60,9,1.84,2.27,FORCED AFFECT (NON-DUCHENNE)
12:08:44.946,-1.42,60,9,1.96,2.46,FORCED AFFECT (NON-DUCHENNE)
12:08:44.965,-1.5,60,9,1.92,2.53,FORCED AFFECT (NON-DUCHENNE)
12:08:45.037,-1.55,60,9,1.81,2.59,FORCED AFFECT (NON-DUCHENNE)
12:08:45.065,-1.47,60,9,1.64,2.52,FORCED AFFECT (NON-DUCHENNE)
12:08:45.084,-1.17,60,9,1.22,2.47,FORCED AFFECT (NON-DUCHENNE)
12:08:45.105,-0.66,60,9,0.94,2.27,FORCED AFFECT (NON-DUCHENNE)
12:08:45.171,-0.06,60,9,0.8,2.14,FORCED AFFECT (NON-DUCHENNE)
12:08:45.201,0.57,60,9,0.71,2.04,FORCED AFFECT (NON-DUCHENNE)
12:08:45.223,1.25,60,9,0.66,1.87,FORCED AFFECT (NON-DUCHENNE)
12:08:45.242,2.96,60,9,0.53,1.79,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
12:08:45.298,4.64,60,9,0.33,1.73,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
12:08:45.326,6.16,60,8,0.34,1.69,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
12:08:45.351,5.57,60,8,0.28,1.67,POSTURAL AVOIDANCE
12:08:45.368,5.0,60,13,0.17,1.87,POSTURAL AVOIDANCE
12:08:45.425,4.42,60,13,0.16,1.99,POSTURAL AVOIDANCE
12:08:45.445,4.37,60,13,-0.77,2.0,POSTURAL AVOIDANCE
12:08:45.477,4.65,60,13,-1.41,1.96,POSTURAL AVOIDANCE
12:08:45.500,5.31,60,13,-2.11,1.86,POSTURAL AVOIDANCE
12:08:45.555,6.11,60,13,-2.45,1.79,POSTURAL AVOIDANCE
12:08:45.578,7.03,60,13,-2.76,1.71,POSTURAL AVOIDANCE
12:08:45.618,7.97,60,13,-2.98,1.69,POSTURAL AVOIDANCE
12:08:45.640,8.8,60,13,-2.96,1.7,POSTURAL AVOIDANCE
12:08:45.683,9.47,60,13,-2.83,1.73,POSTURAL AVOIDANCE
12:08:45.705,9.87,60,13,-2.49,1.79,POSTURAL AVOIDANCE
12:08:45.748,10.0,60,13,-2.08,1.85,POSTURAL AVOIDANCE
12:08:45.767,9.71,60,13,-1.54,2.11,POSTURAL AVOIDANCE
12:08:45.837,9.18,60,12,-1.18,2.3,POSTURAL AVOIDANCE
12:08:45.866,8.5,60,12,-0.92,2.44,POSTURAL AVOIDANCE
12:08:45.887,8.06,60,12,-0.56,1.75,POSTURAL AVOIDANCE
12:08:45.905,6.4,60,12,-0.07,1.77,
12:08:45.979,4.7,60,12,0.25,1.87,
12:08:46.004,3.12,60,12,0.54,1.68,
12:08:46.024,1.81,60,12,0.43,1.57,
12:08:46.042,0.74,60,12,0.33,1.44,
12:08:46.095,-0.14,60,12,0.25,1.36,
12:08:46.115,-1.22,60,12,0.91,1.28,
12:08:46.145,-2.23,60,12,0.99,1.26,
12:08:46.163,-3.25,60,12,1.2,1.29,
12:08:46.236,-4.14,60,12,1.12,1.31,
12:08:46.270,-4.91,60,12,1.06,1.32,
12:08:46.287,-5.73,60,12,1.27,1.34,
12:08:46.305,-6.54,60,12,1.42,1.35,
12:08:46.380,-7.27,60,12,1.48,1.28,
12:08:46.411,-7.92,60,12,1.53,1.23,
12:08:46.433,-8.33,60,12,1.21,1.19,
12:08:46.452,-8.53,60,12,1.01,1.05,
12:08:46.481,-7.62,60,12,1.01,0.88,POSTURAL AVOIDANCE
12:08:46.500,-6.89,60,12,1.1,0.95,POSTURAL AVOIDANCE
12:08:46.572,-6.3,60,12,1.26,0.94,POSTURAL AVOIDANCE
12:08:46.608,-5.82,60,12,1.37,0.93,POSTURAL AVOIDANCE
12:08:46.626,-5.63,60,12,1.91,0.89,POSTURAL AVOIDANCE
12:08:46.647,-5.55,60,12,2.18,0.78,POSTURAL AVOIDANCE
12:08:46.675,-5.15,60,12,1.73,0.58,POSTURAL AVOIDANCE
12:08:46.690,-4.48,60,12,1.33,0.35,POSTURAL AVOIDANCE
12:08:46.755,-3.58,60,12,1.0,0.11,POSTURAL AVOIDANCE
12:08:46.775,-2.58,60,12,0.85,-0.13,POSTURAL AVOIDANCE
12:08:46.820,-1.25,60,12,0.16,-0.31,POSTURAL AVOIDANCE
12:08:46.844,-0.93,60,12,0.09,-0.49,
12:08:46.883,-0.57,60,12,-0.04,-0.48,
12:08:46.904,-0.22,60,12,-0.13,-0.47,
12:08:46.949,0.63,60,12,-1.23,-0.42,
12:08:46.972,3.26,60,45,-2.0,-0.38,AU4 MICRO-LEAKAGE
12:08:47.016,4.04,60,45,-1.75,-0.47,
12:08:47.039,4.86,60,44,-1.87,-0.58,
12:08:47.078,5.64,60,44,-1.93,-0.61,
12:08:47.102,6.55,60,43,-2.31,-0.63,
12:08:47.158,7.3,60,42,-2.15,-0.65,
12:08:47.182,7.78,60,42,-1.75,-0.67,
12:08:47.221,8.07,60,41,-1.37,-0.76,
12:08:47.243,9.18,60,41,-1.04,-0.78,POSTURAL AVOIDANCE
12:08:47.294,10.18,60,40,-1.04,-0.81,POSTURAL AVOIDANCE
12:08:47.319,10.72,60,40,-0.3,-0.81,POSTURAL AVOIDANCE
12:08:47.349,11.03,60,40,0.01,-0.76,POSTURAL AVOIDANCE
12:08:47.369,11.02,60,39,0.6,-0.79,POSTURAL AVOIDANCE
12:08:47.412,10.92,60,39,0.8,-0.81,POSTURAL AVOIDANCE
12:08:47.433,11.12,60,38,0.26,-0.85,POSTURAL AVOIDANCE
12:08:47.500,11.44,60,38,0.02,-0.88,POSTURAL AVOIDANCE
12:08:47.694,11.21,59,36,1.0,-0.83,POSTURAL AVOIDANCE
12:08:47.721,10.4,59,35,2.19,-0.81,POSTURAL AVOIDANCE
12:08:47.749,9.09,59,35,3.33,-0.78,POSTURAL AVOIDANCE
12:08:47.768,9.12,59,35,3.88,-0.76,AU4 MICRO-LEAKAGE | POSTURAL AVOIDANCE
12:08:47.811,7.44,59,34,4.28,-0.74,POSTURAL AVOIDANCE
12:08:47.829,7.36,59,34,4.38,-0.72,AU4 MICRO-LEAKAGE | POSTURAL AVOIDANCE
12:08:47.900,5.7,59,33,4.55,-0.71,POSTURAL AVOIDANCE
12:08:47.932,4.06,59,33,4.84,-0.7,POSTURAL AVOIDANCE
12:08:47.959,2.46,59,33,5.1,-0.7,POSTURAL AVOIDANCE
12:08:47.975,2.22,59,33,5.66,-0.68,AU4 MICRO-LEAKAGE | POSTURAL AVOIDANCE
12:08:48.018,0.45,59,32,5.73,-0.64,POSTURAL AVOIDANCE
12:08:48.039,0.24,59,32,5.94,-0.61,AU4 MICRO-LEAKAGE | POSTURAL AVOIDANCE
12:08:48.085,-1.51,59,32,6.05,-0.61,POSTURAL AVOIDANCE
12:08:48.105,-4.11,59,32,6.12,-0.61,
12:08:48.148,-6.57,59,31,6.34,-0.6,
12:08:48.171,-8.86,59,31,6.5,-0.6,
12:08:48.212,-10.95,53,31,6.56,-0.6,
12:08:48.234,-12.72,53,30,6.33,-0.61,
12:08:48.276,-14.26,53,30,6.25,-0.61,
12:08:48.297,-15.14,53,30,5.22,-0.62,
12:08:48.386,-14.59,53,29,4.56,-0.63,POSTURAL AVOIDANCE
12:08:48.421,-13.38,53,29,3.14,-0.64,POSTURAL AVOIDANCE
12:08:48.438,-11.91,53,29,2.38,-0.64,POSTURAL AVOIDANCE
12:08:48.457,-8.82,53,29,1.85,-0.65,AU4 MICRO-LEAKAGE | POSTURAL AVOIDANCE
12:08:48.485,-7.46,53,29,1.7,-0.66,POSTURAL AVOIDANCE
12:08:48.503,-4.74,53,28,1.8,-0.75,AU4 MICRO-LEAKAGE | POSTURAL AVOIDANCE
12:08:48.569,-3.94,53,28,2.18,-0.83,POSTURAL AVOIDANCE
12:08:48.597,-3.32,53,28,2.44,-0.89,POSTURAL AVOIDANCE
12:08:48.619,-3.0,53,28,2.79,-0.77,POSTURAL AVOIDANCE
12:08:48.639,-2.55,53,28,2.92,-0.21,AU4 MICRO-LEAKAGE
12:08:48.674,-3.86,53,27,2.95,0.18,
12:08:48.691,-5.22,53,27,3.03,0.45,
12:08:48.784,-6.59,53,27,3.17,0.62,
12:08:48.820,-7.9,53,26,3.26,0.68,
12:08:48.838,-9.11,53,26,3.35,0.65,
12:08:48.856,-10.25,53,26,3.4,0.7,
12:08:48.885,-11.32,53,26,3.44,0.76,
12:08:48.904,-12.29,53,26,3.42,0.77,
12:08:48.974,-13.16,53,26,3.41,0.8,
12:08:49.004,-13.92,53,25,3.35,0.8,
12:08:49.024,-14.55,53,25,3.28,0.77,
12:08:49.044,-15.03,53,25,3.13,0.73,
12:08:49.074,-15.41,53,25,3.05,0.72,
12:08:49.090,-15.74,53,38,3.23,0.51,
12:08:49.186,-16.09,53,37,3.46,0.38,
12:08:49.212,-16.44,53,37,3.62,0.29,
12:08:49.236,-16.76,53,36,3.43,0.49,
12:08:49.255,-16.85,53,36,2.99,0.54,
12:08:49.285,-16.74,53,36,2.56,0.59,
12:08:49.305,-16.47,53,36,2.2,0.6,
12:08:49.351,-16.01,53,36,1.76,0.63,
12:08:49.372,-15.42,53,35,1.49,0.53,
12:08:49.413,-14.73,53,35,1.2,0.49,
12:08:49.437,-13.9,53,35,0.84,0.46,
12:08:49.478,-13.01,53,35,0.56,0.44,
12:08:49.501,-12.11,53,34,0.44,0.35,
12:08:49.556,-11.21,53,34,0.38,0.26,
12:08:49.576,-10.56,53,34,0.75,0.19,
12:08:49.628,-10.14,53,34,1.12,0.15,
12:08:49.648,-9.83,53,45,1.22,0.2,
12:08:49.682,-9.59,53,45,1.23,0.26,
12:08:49.700,-9.53,53,44,1.45,0.35,
12:08:49.769,-9.6,53,44,1.63,0.42,
12:08:49.803,-9.76,53,44,1.75,0.48,
12:08:49.824,-10.01,53,43,1.88,0.58,
12:08:49.845,-10.28,53,43,1.9,0.64,
12:08:49.874,-10.56,53,43,1.94,0.68,
12:08:49.892,-10.88,53,43,1.97,0.77,
